Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (03872-04013).mp3;3872;4013;141;59351;denn diese und deren nichtsnutz von einem mann waren so;denn diese und deren nichtsnutz von einem mann waren so;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04011-04152).mp3;4011;4152;135;57262;undursleyhaft wie man es sich nur denken konnte;undursleyhaft wie man es sich nur denken konnte;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04186-04418).mp3;4186;4418;232;97385;was würden bloß die nachbarn sagen sollten die potters eines tages in ihrer straße aufkreuzen;was würden bloß die nachbarn sagen sollten die potters eines tages in ihrer straße aufkreuzen;train9;100
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04451-04506).mp3;4451;4506;55;23406;die dursleys wussten;die dursleys wussten;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04503-04602).mp3;4503;4602;99;41796;dass auch die potters einen kleinen sohn hatten;dass auch die potters einen kleinen sohn hatten;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04618-04678).mp3;4618;4678;60;25496;doch den hatten sie nie gesehen;doch den hatten sie nie gesehen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04692-04858).mp3;4692;4858;166;69800;auch dieser junge war ein guter grund sich von den potters fernzuhalten;auch dieser junge war ein guter grund sich von den potters fernzuhalten;train7;10000
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04887-04946).mp3;4887;4946;59;25078;mit einem solchen kind;mit einem solchen kind;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (04953-05074).mp3;4953;5074;119;50574;sollte ihr dudley nicht in berührung kommen;sollte ihr dudley nicht in berührung kommen;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05135-05430).mp3;5135;5430;279;117447;als mr und mrs dursley an dem trüben und grauen dienstag an dem unsere geschichte beginnt;als mr und mrs dursley an dem trüben und grauen dienstag an dem unsere geschichte beginnt;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05443-05515).mp3;5443;5515;72;30512;die augen aufschlugen;die augen aufschlugen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05516-05686).mp3;5516;5686;170;71472;war an dem wolkenverhangenen himmel draußen kein vorzeichen;war an dem wolkenverhangenen himmel draußen kein vorzeichen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05686-05828).mp3;5686;5828;142;59769;der merkwürdigen und geheimnisvollen dinge zu erkennen;der merkwürdigen und geheimnisvollen dinge zu erkennen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05837-05872).mp3;5837;5872;35;15047;die bald;die bald;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (05874-06383).mp3;5874;6383;432;181395;überall im land geschehen sollten mr dursley summte vor sich hin und suchte sich für die arbeit seine langweiligste krawatte aus und mrs dursley schwatzte munter vor sich hin;überall im land geschehen sollten mr dursley summte vor sich hin und suchte sich für die arbeit seine langweiligste krawatte aus und mrs dursley schwatzte munter vor sich hin;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (06380-06559).mp3;6380;6559;179;75233;während sie mit dem schreienden dudley rangelte und ihn in seinen hochstuhl zwängte;während sie mit dem schreienden dudley rangelte und ihn in seinen hochstuhl zwängte;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (06596-06726).mp3;6596;6726;130;54753;keiner von ihnen sah den riesigen waldkauz;keiner von ihnen sah den riesigen waldkauz;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (06728-06796).mp3;6728;6796;68;28840;am fenster vorbeifliegen;am fenster vorbeifliegen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (06895-06937).mp3;6895;6937;42;17973;um halb neun;um halb neun;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (06942-07827).mp3;6942;7827;855;358609;griff mr dursley nach der aktentasche gab seiner frau einen schmatz auf die wange und versuchte es auch bei dudley mit einem abschiedskuss der ging jedoch daneben weil dudley gerade einen wutanfall hatte und die wände mit seinem haferbrei bewarf kleiner schlingel gluckste mr dursley während er nach draußen ging er setzte sich in den wagen und fuhr rückwärts die einfahrt zu nummer vier hinaus;griff mr dursley nach der aktentasche gab seiner frau einen schmatz auf die wange und versuchte es auch bei dudley mit einem abschiedskuss der ging jedoch daneben weil dudley gerade einen wutanfall hatte und die wände mit seinem haferbrei bewarf kleiner schlingel gluckste mr dursley während er nach draußen ging er setzte sich in den wagen und fuhr rückwärts die einfahrt zu nummer vier hinaus;train8;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (07886-08043).mp3;7886;8043;157;66038;an der straßenecke fiel ihm zum ersten mal etwas merkwürdiges auf;an der straßenecke fiel ihm zum ersten mal etwas merkwürdiges auf;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08075-08117).mp3;8075;8117;42;17973;eine katze;eine katze;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08136-08229).mp3;8136;8229;93;39289;die eine straßenkarte studierte;die eine straßenkarte studierte;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08257-08534).mp3;8257;8534;277;116193;einen moment war mr dursley nicht klar was er gesehen hatte dann wandte er rasch den kopf zurück um noch einmal hinzuschauen;einen moment war mr dursley nicht klar was er gesehen hatte dann wandte er rasch den kopf zurück um noch einmal hinzuschauen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08557-08661).mp3;8557;8661;104;43886;an der einbiegung zum ligusterweg;an der einbiegung zum ligusterweg;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08677-08868).mp3;8677;8868;181;76488;stand eine getigerte katze aber eine straßenkarte war nicht zu sehen;stand eine getigerte katze aber eine straßenkarte war nicht zu sehen;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08882-08972).mp3;8882;8972;90;38035;ha woran er nur wieder gedacht hatte;ha woran er nur wieder gedacht hatte;train8;100
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (08975-09060).mp3;8975;9060;85;35945;das musste eine sinnestäuschung gewesen sein;das musste eine sinnestäuschung gewesen sein;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09089-09300).mp3;9089;9300;207;87773;mr dursley blinzelte und starrte die katze an die katze starrte zurück;mr dursley blinzelte und starrte die katze an die katze starrte zurück;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09337-09597).mp3;9337;9597;260;109088;während mr dursley um die ecke bog und die straße entlangfuhr beobachtete er die katze im rückspiegel;während mr dursley um die ecke bog und die straße entlangfuhr beobachtete er die katze im rückspiegel;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09604-09770).mp3;9604;9770;163;68964;jetzt las sie das schild mit dem namen ligusterweg nein;jetzt las sie das schild mit dem namen ligusterweg nein;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09779-09845).mp3;9779;9845;66;28004;sie blickte auf das schild;sie blickte auf das schild;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09864-09973).mp3;9864;9973;109;45976;katzen konnten weder karten noch schilder lesen;katzen konnten weder karten noch schilder lesen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 02 - Ein Junge überlebt.mp3;CD01 - 02 - Ein Junge ueberlebt (09973-10496).mp3;9973;10496;467;196024;mr dursley gab sich einen kleinen ruck und verjagte die katze aus seinen gedanken während er in richtung stadt fuhr hatte er nur noch den großen auftrag für bohrmaschinen im sinn der heute hoffentlich eintreffen würde;mr dursley gab sich einen kleinen ruck und verjagte die katze aus seinen gedanken während er in richtung stadt fuhr hatte er nur noch den großen auftrag für bohrmaschinen im sinn der heute hoffentlich eintreffen würde;translate;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00017-00475).mp3;17;475;458;191844;doch am stadtrand wurden die bohrmaschinen von etwas anderem aus seinen gedanken verdrängt er saß im üblichen morgendlichen stau fest und konnte nicht wohin zu bemerken dass offenbar eine menge;doch am stadtrand wurden die bohrmaschinen von etwas anderem aus seinen gedanken verdrängt er saß im üblichen morgendlichen stau fest und konnte nicht wohin zu bemerken dass offenbar eine menge;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00476-00663).mp3;476;663;187;78577;seltsam gekleideter menschen unterwegs waren menschen in langen und weiten;seltsam gekleideter menschen unterwegs waren menschen in langen und weiten;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00660-00696).mp3;660;696;36;15465;umhängen;umhängen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00733-00890).mp3;733;890;157;66038;mr dursley konnte leute nicht ausstehen die sich komisch anzogen;mr dursley konnte leute nicht ausstehen die sich komisch anzogen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00896-00987).mp3;896;987;91;38453;wie sich die jungen leute herausputzten;wie sich die jungen leute herausputzten;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (00996-01088).mp3;996;1088;92;38871;das musste wohl irgendeine dumme neue mode sein;das musste wohl irgendeine dumme neue mode sein;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (01096-01365).mp3;1096;1365;269;112849;er trommelte mit den fingern auf das lenkrad und sein blick fiel auf eine ansammlung dieser merkwürdigen gestalten nicht weit von ihm;er trommelte mit den fingern auf das lenkrad und sein blick fiel auf eine ansammlung dieser merkwürdigen gestalten nicht weit von ihm;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (01383-01482).mp3;1383;1482;99;41796;ganz aufgeregt flüsterten sie miteinander;ganz aufgeregt flüsterten sie miteinander;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (01504-01848).mp3;1504;1848;345;145451;erzürnt stellte mr dursley fest dass einige von ihnen überhaupt nicht jung waren nanu dieser mann dort musste älter sein als er;erzürnt stellte mr dursley fest dass einige von ihnen überhaupt nicht jung waren nanu dieser mann dort musste älter sein als er;train7;10000
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (01856-02054).mp3;1856;2054;198;83174;und trug einen smaragdgrünen umhang der hatte vielleicht nerven;und trug einen smaragdgrünen umhang der hatte vielleicht nerven;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02090-02244).mp3;2090;2244;154;64784;doch dann fiel mr dursley plötzlich ein dass dies wohl eine verrückte;doch dann fiel mr dursley plötzlich ein dass dies wohl eine verrückte;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02244-02347).mp3;2244;2347;103;43468;verkleidung sein musste die leute;verkleidung sein musste die leute;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02353-02494).mp3;2353;2494;141;59351;sammelten offenbar für irgendetwas ja so musste es sein;sammelten offenbar für irgendetwas ja so musste es sein;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02530-02767).mp3;2530;2767;237;99475;die autoschlange bewegte sich und ein paar minuten später fuhr mr dursley auf den parkplatz seiner firma;die autoschlange bewegte sich und ein paar minuten später fuhr mr dursley auf den parkplatz seiner firma;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02772-02847).mp3;2772;2847;75;31765;die gedanken wieder bei den bohrern;die gedanken wieder bei den bohrern;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02910-02987).mp3;2910;2987;77;32601;in seinem büro im neunten stock;in seinem büro im neunten stock;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (02984-03338).mp3;2984;3338;340;142943;saß mr dursley immer mit dem rücken zum fenster anderenfalls wäre es ihm an diesem morgen schwergefallen sich auf die bohrer zu konzentrieren;saß mr dursley immer mit dem rücken zum fenster anderenfalls wäre es ihm an diesem morgen schwergefallen sich auf die bohrer zu konzentrieren;train9;10000
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (03351-03463).mp3;3351;3463;112;47230;er bemerkte die eulen nicht;er bemerkte die eulen nicht;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (03461-04084).mp3;3461;4084;588;247016;die am helllichten tage vorbeischossen wohl aber die leute unten auf der straße sie deuteten in die lüfte und verfolgten mit offenen mündern wie eine eule nach der anderen über ihre köpfe hinwegflog die meisten von ihnen hatten überhaupt noch nie eine gesehen nicht einmal nachts;die am helllichten tage vorbeischossen wohl aber die leute unten auf der straße sie deuteten in die lüfte und verfolgten mit offenen mündern wie eine eule nach der anderen über ihre köpfe hinwegflog die meisten von ihnen hatten überhaupt noch nie eine gesehen nicht einmal nachts;train9;10000
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (04110-04184).mp3;4110;4184;74;31347;mr dursley jedoch;mr dursley jedoch;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (04193-04356).mp3;4193;4356;163;68546;verbrachte einen ganz gewöhnlichen eulenfreien morgen;verbrachte einen ganz gewöhnlichen eulenfreien morgen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (04365-04926).mp3;4365;4926;561;234894;er machte fünf verschiedene leute zur schnecke er führte mehrere wichtige telefongespräche und schrie dabei noch ein wenig lauter bis zur mittagspause war er glänzender laune und wollte sich nun ein wenig die beine vertreten und beim bäcker über der straße einen krapfen holen;er machte fünf verschiedene leute zur schnecke er führte mehrere wichtige telefongespräche und schrie dabei noch ein wenig lauter bis zur mittagspause war er glänzender laune und wollte sich nun ein wenig die beine vertreten und beim bäcker über der straße einen krapfen holen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (04993-05212).mp3;4993;5212;219;91952;die leute in der merkwürdigen aufmachung hatte er schon längst vergessen doch nun auf dem weg zum bäcker;die leute in der merkwürdigen aufmachung hatte er schon längst vergessen doch nun auf dem weg zum bäcker;train7;1
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (05220-05309).mp3;5220;5309;89;37617;begegnete er einigen dieser gestalten;begegnete er einigen dieser gestalten;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (05327-05442).mp3;5327;5442;115;48484;im vorbeigehen warf er ihnen zornige blicke zu;im vorbeigehen warf er ihnen zornige blicke zu;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (05468-05611).mp3;5468;5611;143;60187;er wusste nicht warum aber sie bereiteten ihm unbehagen;er wusste nicht warum aber sie bereiteten ihm unbehagen;train;0
J. K. Rowling;Felix von Manteuffel;Harry Potter - 01 - und der Stein der Weisen;CD01 - 03 - Ein Junge überlebt.mp3;CD01 - 03 - Ein Junge ueberlebt (05628-05701).mp3;5628;5701;73;30929;auch dieses pack hier;auch dieses pack hier;train;0
