DsId;Sprecher;Orginaldatei;Datei;Start;End;Length;Duration;Size;Translated0;OriginalText;Action;Sort1
HspSections-067;Unbekannt;00002727.mp3;00002727.mp3;0;56640;59;1.7700000000000014;28422;achtzehnhundertachtundzwanzig;achtzehnhundertachtundzwanzig;train9;10
HspSections-067;Unbekannt;00002764.mp3;00002764.mp3;0;56640;59;1.7700000000000014;28422;ein weiterer berichtet;ein weiterer berichtet;train8;1
HspSections-067;Unbekannt;00003034.mp3;00003034.mp3;0;56640;59;1.7700000000000014;28422;ausgezeichnet zusammenpassen;ausgezeichnet zusammenpassen;train9;200000
HspSections-067;Unbekannt;00003161.mp3;00003161.mp3;0;56640;59;1.7700000000000014;28422;für die kommende generation;für die kommende generation;train9;200000
HspSections-067;Unbekannt;00003167.mp3;00003167.mp3;0;56640;59;1.7700000000000014;28422;das wäre sehr schön wirklich;das wäre sehr schön wirklich;train9;200000
HspSections-067;Unbekannt;00003664.mp3;00003664.mp3;0;56640;59;1.7700000000000014;28422;die einsamkeit ist ungeheuer;die einsamkeit ist ungeheuer;train9;200000
HspSections-067;Unbekannt;00003666.mp3;00003666.mp3;0;56640;59;1.7700000000000014;28422;wie frei mein atmet;wie frei mein atmet;train9;200000
HspSections-067;Unbekannt;00003711.mp3;00003711.mp3;0;56640;59;1.7700000000000014;28422;und der götzendämmerung nieder;und der götzendämmerung nieder;train9;200000
HspSections-067;Unbekannt;00004018.mp3;00004018.mp3;0;56640;59;1.7700000000000014;28422;mathilde wagte es nicht;mathilde wagte es nicht;train9;200000
HspSections-067;Unbekannt;00004048.mp3;00004048.mp3;0;56640;59;1.7700000000000014;28422;nietzsche war wehrlos;nietzsche war wehrlos;train9;200000
HspSections-067;Unbekannt;00004431.mp3;00004431.mp3;0;56640;59;1.7700000000000014;28422;ich bestreite die schlussfolgerung;ich bestreite die schlussfolgerung;train9;200000
HspSections-067;Unbekannt;00004514.mp3;00004514.mp3;0;56640;59;1.7700000000000014;28422;urteilen schließen;urteilen schließen;train9;200000
HspSections-067;Unbekannt;00004551.mp3;00004551.mp3;0;56640;59;1.7700000000000014;28422;der verstand kann ausgelöscht werden;der verstand kann ausgelöscht werden;train9;200000
HspSections-067;Unbekannt;00004556.mp3;00004556.mp3;0;56640;59;1.7700000000000014;28422;und ineinander übergehen;und ineinander übergehen;train9;200000
HspSections-067;Unbekannt;00004637.mp3;00004637.mp3;0;56640;59;1.7700000000000014;28422;unkenntnis des gegenbeweises;unkenntnis des gegenbeweises;train8;200000
HspSections-067;Unbekannt;00004714.mp3;00004714.mp3;0;56640;59;1.7700000000000014;28422;viel auf einmal;viel auf einmal;train9;200000
HspSections-067;Unbekannt;00004882.mp3;00004882.mp3;0;56640;59;1.7700000000000014;28422;kunstgriff dreiundzwanzig;kunstgriff dreiundzwanzig;train9;200000
HspSections-067;Unbekannt;00004906.mp3;00004906.mp3;0;56640;59;1.7700000000000014;28422;kunstgriff fünfundzwanzig;kunstgriff fünfundzwanzig;train9;200000
HspSections-067;Unbekannt;00005002.mp3;00005002.mp3;0;56640;59;1.7700000000000014;28422;und dem argumentum ad hominem;und dem argumentum ad hominem;train9;200000
HspSections-067;Unbekannt;00005547.mp3;00005547.mp3;0;56640;59;1.7700000000000014;28422;aber auch nicht dass sie war;aber auch nicht dass sie war;train9;200000
HspSections-067;Unbekannt;00005614.mp3;00005614.mp3;0;56640;59;1.7700000000000014;28422;freundschaft ist wohlwollend;freundschaft ist wohlwollend;train9;200000
HspSections-067;Unbekannt;00005618.mp3;00005618.mp3;0;56640;59;1.7700000000000014;28422;also geiz eine tugend;also geiz eine tugend;train9;200000
HspSections-067;Unbekannt;00005619.mp3;00005619.mp3;0;56640;59;1.7700000000000014;28422;narren sagen die wahrheit;narren sagen die wahrheit;train9;200000
HspSections-067;Unbekannt;00005646.mp3;00005646.mp3;0;56640;59;1.7700000000000014;28422;er nennt sie sophismata;er nennt sie sophismata;train8;120000
HspSections-067;Unbekannt;00005895.mp3;00005895.mp3;0;56640;59;1.7700000000000014;28422;und erkennende wesen gilt;und erkennende wesen gilt;train9;200000
HspSections-067;Unbekannt;00006170.mp3;00006170.mp3;0;56640;59;1.7700000000000014;28422;und nicht durch bloße worte;und nicht durch bloße worte;train9;200000
HspSections-067;Unbekannt;00006190.mp3;00006190.mp3;0;56640;59;1.7700000000000014;28422;und in der du dich darstellst;und in der du dich darstellst;train9;200000
HspSections-067;Unbekannt;00006198.mp3;00006198.mp3;0;56640;59;1.7700000000000014;28422;und von mir vorgestellt wird;und von mir vorgestellt wird;train9;200000
HspSections-067;Unbekannt;00006368.mp3;00006368.mp3;0;56640;59;1.7700000000000014;28422;und so sehr bekanntes;und so sehr bekanntes;train9;200000
HspSections-067;Unbekannt;00006673.mp3;00006673.mp3;0;56640;59;1.7700000000000014;28422;gesetzte reflexion;gesetzte reflexion;train9;200000
HspSections-067;Unbekannt;00006784.mp3;00006784.mp3;0;56640;59;1.7700000000000014;28422;die vorgänge der natur;die vorgänge der natur;train9;200000
HspSections-067;Unbekannt;00006878.mp3;00006878.mp3;0;56640;59;1.7700000000000014;28422;schweigt und pausiert;schweigt und pausiert;train9;200000
HspSections-067;Unbekannt;00007016.mp3;00007016.mp3;0;56640;59;1.7700000000000014;28422;in erhöhter potenz;in erhöhter potenz;train9;120000
HspSections-067;Unbekannt;00007314.mp3;00007314.mp3;0;56640;59;1.7700000000000014;28422;warum die welt da sei;warum die welt da sei;train9;200000
HspSections-067;Unbekannt;00007319.mp3;00007319.mp3;0;56640;59;1.7700000000000014;28422;philosophien religionen;philosophien religionen;train9;200000
HspSections-067;Unbekannt;00007358.mp3;00007358.mp3;0;56640;59;1.7700000000000014;28422;der gewissheit des todes;der gewissheit des todes;train9;100
HspSections-067;Unbekannt;00007464.mp3;00007464.mp3;0;56640;59;1.7700000000000014;28422;die idee der spezies;die idee der spezies;train8;200000
HspSections-067;Unbekannt;00007519.mp3;00007519.mp3;0;56640;59;1.7700000000000014;28422;schopenhauer ist sich sicher;schopenhauer ist sich sicher;train9;10000
HspSections-067;Unbekannt;00007549.mp3;00007549.mp3;0;56640;59;1.7700000000000014;28422;löst jene bande;löst jene bande;train9;200000
HspSections-067;Unbekannt;00007582.mp3;00007582.mp3;0;56640;59;1.7700000000000014;28422;wie genugsam nachgewiesen;wie genugsam nachgewiesen;train9;200000
HspSections-067;Unbekannt;00007608.mp3;00007608.mp3;0;56640;59;1.7700000000000014;28422;zu welchen die zeit gehört;zu welchen die zeit gehört;train9;120000
HspSections-067;Unbekannt;00007676.mp3;00007676.mp3;0;56640;59;1.7700000000000014;28422;die sein bewusstsein;die sein bewusstsein;train9;200000
HspSections-067;Unbekannt;00007800.mp3;00007800.mp3;0;56640;59;1.7700000000000014;28422;sondern nur den konkurrenten;sondern nur den konkurrenten;train9;200000
HspSections-067;Unbekannt;00007815.mp3;00007815.mp3;0;56640;59;1.7700000000000014;28422;herrscht der kampf ums dasein;herrscht der kampf ums dasein;train9;200000
HspSections-067;Unbekannt;00007820.mp3;00007820.mp3;0;56640;59;1.7700000000000014;28422;und werden eben darin;und werden eben darin;train9;200000
HspSections-067;Unbekannt;00009263.mp3;00009263.mp3;0;56640;59;1.7700000000000014;28422;flöten will ich;flöten will ich;train9;200000
HspSections-067;Unbekannt;00009280.mp3;00009280.mp3;0;56640;59;1.7700000000000014;28422;denn ich bin die erste;denn ich bin die erste;train9;200000
HspSections-067;Unbekannt;00009656.mp3;00009656.mp3;0;56640;59;1.7700000000000014;28422;ach des toren;ach des toren;train9;200000
HspSections-067;Unbekannt;00009660.mp3;00009660.mp3;0;56640;59;1.7700000000000014;28422;ihm glückliches leben;ihm glückliches leben;train9;200000
HspSections-067;Unbekannt;00009790.mp3;00009790.mp3;0;56640;59;1.7700000000000014;28422;und das vorbild anderer;und das vorbild anderer;train9;200000
HspSections-067;Unbekannt;00010051.mp3;00010051.mp3;0;56640;59;1.7700000000000014;28422;und ging fort von ihr;und ging fort von ihr;train9;200000
HspSections-067;Unbekannt;00010136.mp3;00010136.mp3;0;56640;59;1.7700000000000014;28422;zuletzt in den schnee legt;zuletzt in den schnee legt;train9;200000
HspSections-067;Unbekannt;00010142.mp3;00010142.mp3;0;56640;59;1.7700000000000014;28422;dessen verlangsamung;dessen verlangsamung;train9;200000
HspSections-067;Unbekannt;00010166.mp3;00010166.mp3;0;56640;59;1.7700000000000014;28422;so redet die physiologie;so redet die physiologie;train9;120000
HspSections-067;Unbekannt;00010395.mp3;00010395.mp3;0;56640;59;1.7700000000000014;28422;wertloses papiergeld;wertloses papiergeld;train9;200000
HspSections-067;Unbekannt;00010449.mp3;00010449.mp3;0;56640;59;1.7700000000000014;28422;das müsste eigentlich jeder verstehen;das müsste eigentlich jeder verstehen;train9;200000
HspSections-067;Unbekannt;00010598.mp3;00010598.mp3;0;56640;59;1.7700000000000014;28422;freiland heißt;freiland heißt;train9;200000
HspSections-067;Unbekannt;00010620.mp3;00010620.mp3;0;56640;59;1.7700000000000014;28422;im mittelalter war es gang und gäbe;im mittelalter war es gang und gäbe;train9;120000
HspSections-067;Unbekannt;00010691.mp3;00010691.mp3;0;56640;59;1.7700000000000014;28422;dies ist der narr;dies ist der narr;train9;200000
HspSections-067;Unbekannt;00010714.mp3;00010714.mp3;0;56640;59;1.7700000000000014;28422;werden alle produkte billiger;werden alle produkte billiger;train9;200000
HspSections-067;Unbekannt;00010813.mp3;00010813.mp3;0;56640;59;1.7700000000000014;28422;angriffe gegen meine theorie;angriffe gegen meine theorie;train9;200000
HspSections-067;Unbekannt;00011024.mp3;00011024.mp3;0;56640;59;1.7700000000000014;28422;nach einer besseren welt;nach einer besseren welt;train9;200000
HspSections-067;Unbekannt;00011250.mp3;00011250.mp3;0;56640;59;1.7700000000000014;28422;und immer um verwandlung;und immer um verwandlung;train9;200000
HspSections-067;Unbekannt;00011266.mp3;00011266.mp3;0;56640;59;1.7700000000000014;28422;oder mussten sich entkleiden;oder mussten sich entkleiden;train9;200000
HspSections-067;Unbekannt;00011348.mp3;00011348.mp3;0;56640;59;1.7700000000000014;28422;doch gab es ein unglück;doch gab es ein unglück;train9;200000
HspSections-067;Unbekannt;00011375.mp3;00011375.mp3;0;56640;59;1.7700000000000014;28422;das umherirren der mädchen;das umherirren der mädchen;train8;200000
HspSections-067;Unbekannt;00011398.mp3;00011398.mp3;0;56640;59;1.7700000000000014;28422;für das mädchen für den jungen;für das mädchen für den jungen;train9;200000
HspSections-067;Unbekannt;00011574.mp3;00011574.mp3;0;56640;59;1.7700000000000014;28422;sieben herbste verbracht;sieben herbste verbracht;train9;200000
HspSections-067;Unbekannt;00011773.mp3;00011773.mp3;0;56640;59;1.7700000000000014;28422;agaue sah es;agaue sah es;train9;200000
HspSections-067;Unbekannt;00011890.mp3;00011890.mp3;0;56640;59;1.7700000000000014;28422;sein leiden ausbreitend;sein leiden ausbreitend;train9;200000
HspSections-067;Unbekannt;00012098.mp3;00012098.mp3;0;56640;59;1.7700000000000014;28422;zermartert er sich im starren;zermartert er sich im starren;train8;200000
HspSections-067;Unbekannt;00012375.mp3;00012375.mp3;0;56640;59;1.7700000000000014;28422;ihres lebens zurückblickten;ihres lebens zurückblickten;train9;100
HspSections-067;Unbekannt;00012730.mp3;00012730.mp3;0;56640;59;1.7700000000000014;28422;und dem wehtbürger;und dem weltbürger;train9;1
HspSections-067;Unbekannt;00012903.mp3;00012903.mp3;0;56640;59;1.7700000000000014;28422;was philosophie sei;was philosophie sei;train9;200000
HspSections-067;Unbekannt;00013128.mp3;00013128.mp3;0;56640;59;1.7700000000000014;28422;eins gehört zum anderen;eins gehört zum anderen;train9;200000
HspSections-067;Unbekannt;00013143.mp3;00013143.mp3;0;56640;59;1.7700000000000014;28422;aber es bleibt die frage;aber es bleibt die frage;train9;200000
HspSections-067;Unbekannt;00013161.mp3;00013161.mp3;0;56640;59;1.7700000000000014;28422;in dem was sie zitierten;in dem was sie zitierten;train9;100
HspSections-067;Unbekannt;00013495.mp3;00013495.mp3;0;56640;59;1.7700000000000014;28422;die eisenbahnen lagen still;die eisenbahnen lagen still;train9;200000
HspSections-067;Unbekannt;00013570.mp3;00013570.mp3;0;56640;59;1.7700000000000014;28422;aber durchaus strengen urteil;aber durchaus strengen urteil;train9;200000
HspSections-067;Unbekannt;00013699.mp3;00013699.mp3;0;56640;59;1.7700000000000014;28422;er wurde konsul in basel;er wurde konsul in basel;train9;120000
HspSections-067;Unbekannt;00013718.mp3;00013718.mp3;0;56640;59;1.7700000000000014;28422;lebte vor allem aber;lebte vor allem aber;train9;200000
HspSections-067;Unbekannt;00013735.mp3;00013735.mp3;0;56640;59;1.7700000000000014;28422;mit warmer geste zurück;mit warmer geste zurück;train9;200000
HspSections-067;Unbekannt;00013851.mp3;00013851.mp3;0;56640;59;1.7700000000000014;28422;hat sie vielleicht fünf kinder gehabt;hat sie vielleicht fünf kinder gehabt;train9;200000
HspSections-067;Unbekannt;00014032.mp3;00014032.mp3;0;56640;59;1.7700000000000014;28422;in deutsch knapp ausreichend;in deutsch knapp ausreichend;train9;120000
HspSections-067;Unbekannt;00014137.mp3;00014137.mp3;0;56640;59;1.7700000000000014;28422;das unheil brach herein;das unheil brach herein;train9;200000
HspSections-067;Unbekannt;00014202.mp3;00014202.mp3;0;56640;59;1.7700000000000014;28422;ich kehrte nach deutschland zurück;ich kehrte nach deutschland zurück;train9;200000
HspSections-067;Unbekannt;00014444.mp3;00014444.mp3;0;56640;59;1.7700000000000014;28422;sein entschluss reifte heran;sein entschluss reifte heran;train9;200000
HspSections-067;Unbekannt;00014481.mp3;00014481.mp3;0;56640;59;1.7700000000000014;28422;waren nur agonie;waren nur agonie;train8;200000
HspSections-067;Unbekannt;00014495.mp3;00014495.mp3;0;56640;59;1.7700000000000014;28422;und bei der kämpfenden truppe;und bei der kämpfenden truppe;train9;200000
HspSections-067;Unbekannt;00014560.mp3;00014560.mp3;0;56640;59;1.7700000000000014;28422;pfarramtsstafetten;pfarramtsstafetten;train8;10
HspSections-067;Unbekannt;00014780.mp3;00014780.mp3;0;56640;59;1.7700000000000014;28422;das amt zu übernehmen;das amt zu übernehmen;train9;200000
HspSections-067;Unbekannt;00014875.mp3;00014875.mp3;0;56640;59;1.7700000000000014;28422;wenige meter von ihm entfernt;wenige meter von ihm entfernt;train9;200000
HspSections-067;Unbekannt;00015014.mp3;00015014.mp3;0;56640;59;1.7700000000000014;28422;im internationalen bereich;im internationalen bereich;train9;120000
HspSections-067;Unbekannt;00015071.mp3;00015071.mp3;0;56640;59;1.7700000000000014;28422;es zur unterscheidung;es zur unterscheidung;train9;120000
HspSections-067;Unbekannt;00015199.mp3;00015199.mp3;0;56640;59;1.7700000000000014;28422;suchten auf dem kirchentag;suchten auf dem kirchentag;train9;200000
HspSections-067;Unbekannt;00015265.mp3;00015265.mp3;0;56640;59;1.7700000000000014;28422;gab es für mich keinen zweifel;gab es für mich keinen zweifel;train9;200000
HspSections-067;Unbekannt;00015269.mp3;00015269.mp3;0;56640;59;1.7700000000000014;28422;und wenn es einen wirklich;und wenn es einen wirklich;train9;200000
HspSections-067;Unbekannt;00015564.mp3;00015564.mp3;0;56640;59;1.7700000000000014;28422;vom wandel durch annäherung;vom wandel durch annäherung;train9;200000
HspSections-067;Unbekannt;00015576.mp3;00015576.mp3;0;56640;59;1.7700000000000014;28422;durchlässiger gemacht werden;durchlässiger gemacht werden;train9;200000
HspSections-067;Unbekannt;00015827.mp3;00015827.mp3;0;56640;59;1.7700000000000014;28422;indem das deutsche volk;indem das deutsche volk;train9;10000
HspSections-067;Unbekannt;00015983.mp3;00015983.mp3;0;56640;59;1.7700000000000014;28422;und verabschiedeten dort;und verabschiedeten dort;train9;200000
HspSections-067;Unbekannt;00016155.mp3;00016155.mp3;0;56640;59;1.7700000000000014;28422;menschlichen atmosphäre;menschlichen atmosphäre;train9;200000
HspSections-067;Unbekannt;00016198.mp3;00016198.mp3;0;56640;59;1.7700000000000014;28422;und vernünftig einließen;und vernünftig einließen;train9;200000
HspSections-067;Unbekannt;00016212.mp3;00016212.mp3;0;56640;59;1.7700000000000014;28422;hielt er sich an die sogenannte;hielt er sich an die sogenannte;train9;10000
HspSections-067;Unbekannt;00016227.mp3;00016227.mp3;0;56640;59;1.7700000000000014;28422;mittelstreckenraketen;mittelstreckenraketen;train9;10000
HspSections-067;Unbekannt;00016439.mp3;00016439.mp3;0;56640;59;1.7700000000000014;28422;gewann die cdu zwar;gewann die cdu zwar;train8;100
HspSections-067;Unbekannt;00016865.mp3;00016865.mp3;0;56640;59;1.7700000000000014;28422;der bayerische ministerpräsident;der bayerische ministerpräsident;train9;200000
HspSections-067;Unbekannt;00017161.mp3;00017161.mp3;0;56640;59;1.7700000000000014;28422;und dankte mir abends dafür;und dankte mir abends dafür;train8;10000
HspSections-067;Unbekannt;00017294.mp3;00017294.mp3;0;56640;59;1.7700000000000014;28422;das in der geschichte der menschen;das in der geschichte der menschen;train9;10000
HspSections-067;Unbekannt;00017409.mp3;00017409.mp3;0;56640;59;1.7700000000000014;28422;machte wieder einmal ihrem namen;machte wieder einmal ihrem namen;train9;200000
HspSections-067;Unbekannt;00017412.mp3;00017412.mp3;0;56640;59;1.7700000000000014;28422;festen moskauer ritual;festen moskauer ritual;train9;1
HspSections-067;Unbekannt;00017462.mp3;00017462.mp3;0;56640;59;1.7700000000000014;28422;verbindlich beantwortete;verbindlich beantwortete;train9;200000
HspSections-067;Unbekannt;00017501.mp3;00017501.mp3;0;56640;59;1.7700000000000014;28422;dem zentralorgan der sed;dem zentralorgan der sed;train8;100
HspSections-067;Unbekannt;00017533.mp3;00017533.mp3;0;56640;59;1.7700000000000014;28422;von dem sie dann nicht mehr;von dem sie dann nicht mehr;train9;200000
HspSections-067;Unbekannt;00017696.mp3;00017696.mp3;0;56640;59;1.7700000000000014;28422;kurzfristig genehmigt würden;kurzfristig genehmigt würden;train8;1
HspSections-067;Unbekannt;00017710.mp3;00017710.mp3;0;56640;59;1.7700000000000014;28422;sie führt über die hafel;sie führt über die hafel;train9;100
HspSections-067;Unbekannt;00017800.mp3;00017800.mp3;0;56640;59;1.7700000000000014;28422;hatten die meisten parolen;hatten die meisten parolen;train9;200000
HspSections-067;Unbekannt;00017879.mp3;00017879.mp3;0;56640;59;1.7700000000000014;28422;unberechenbaren kurs;unberechenbaren kurs;train9;200000
HspSections-067;Unbekannt;00017907.mp3;00017907.mp3;0;56640;59;1.7700000000000014;28422;nichts zu überstürzen;nichts zu überstürzen;train9;200000
HspSections-067;Unbekannt;00017932.mp3;00017932.mp3;0;56640;59;1.7700000000000014;28422;und außenpolitischen gründen;und außenpolitischen gründen;train9;200000
HspSections-067;Unbekannt;00018057.mp3;00018057.mp3;0;56640;59;1.7700000000000014;28422;die bewegung zu verbergen;die bewegung zu verbergen;train9;200000
HspSections-067;Unbekannt;00018123.mp3;00018123.mp3;0;56640;59;1.7700000000000014;28422;wurde der einigungsvertrag;wurde der einigungsvertrag;train9;200000
HspSections-067;Unbekannt;00018147.mp3;00018147.mp3;0;56640;59;1.7700000000000014;28422;von beginn an war es klar;von beginn an war es klar;train9;200000
HspSections-067;Unbekannt;00018193.mp3;00018193.mp3;0;56640;59;1.7700000000000014;28422;ohne zweifel zu spät;ohne zweifel zu spät;train9;200000
HspSections-067;Unbekannt;00018216.mp3;00018216.mp3;0;56640;59;1.7700000000000014;28422;solidaritätszuschlag;solidaritätszuschlag;train9;10
HspSections-067;Unbekannt;00018238.mp3;00018238.mp3;0;56640;59;1.7700000000000014;28422;haben gigantische ausmaße;haben gigantische ausmaße;train9;200000
HspSections-067;Unbekannt;00018282.mp3;00018282.mp3;0;56640;59;1.7700000000000014;28422;eher bei uns angekommen;eher bei uns angekommen;train9;200000
HspSections-067;Unbekannt;00018337.mp3;00018337.mp3;0;56640;59;1.7700000000000014;28422;und wettbewerbsverhältnisse;und wettbewerbsverhältnisse;train8;10000
HspSections-067;Unbekannt;00018380.mp3;00018380.mp3;0;56640;59;1.7700000000000014;28422;als am ende der nazizeit;als am ende der nazizeit;train8;10000
HspSections-067;Unbekannt;00018533.mp3;00018533.mp3;0;56640;59;1.7700000000000014;28422;ich berühre das thema deshalb;ich berühre das thema deshalb;train9;200000
HspSections-067;Unbekannt;00018683.mp3;00018683.mp3;0;56640;59;1.7700000000000014;28422;und auch in den usa;und auch in den usa;train8;200000
HspSections-067;Unbekannt;00018980.mp3;00018980.mp3;0;56640;59;1.7700000000000014;28422;auf den zapfen des fasses;auf den zapfen des fasses;train9;200000
HspSections-067;Unbekannt;00019032.mp3;00019032.mp3;0;56640;59;1.7700000000000014;28422;um uns in der welt zu behaupten;um uns in der welt zu behaupten;train8;120000
HspSections-067;Unbekannt;00019204.mp3;00019204.mp3;0;56640;59;1.7700000000000014;28422;warum nicht auch gegen sich selbst;warum nicht auch gegen sich selbst;train9;200000
HspSections-067;Unbekannt;00020217.mp3;00020217.mp3;0;56640;59;1.7700000000000014;28422;können wir uns lösungen denken;können wir uns lösungen denken;train9;200000
HspSections-067;Unbekannt;00020455.mp3;00020455.mp3;0;56640;59;1.7700000000000014;28422;nicht das was wir hier erleben;nicht das was wir hier erleben;train9;200000
HspSections-067;Unbekannt;00020581.mp3;00020581.mp3;0;56640;59;1.7700000000000014;28422;was ist eientlich der kern;was ist eigentlich der kern;train9;100
HspSections-067;Unbekannt;00020605.mp3;00020605.mp3;0;56640;59;1.7700000000000014;28422;wir denken da wahrscheinlich;wir denken da wahrscheinlich;train9;200000
HspSections-067;Unbekannt;00020675.mp3;00020675.mp3;0;56640;59;1.7700000000000014;28422;überhaupt nachkommen haben wollen;überhaupt nachkommen haben wollen;train9;200000
HspSections-067;Unbekannt;00020781.mp3;00020781.mp3;0;56640;59;1.7700000000000014;28422;nicht mehr im zentrum;nicht mehr im zentrum;train9;200000
HspSections-067;Unbekannt;00020805.mp3;00020805.mp3;0;56640;59;1.7700000000000014;28422;auch im neunzehnten jahrhundert;auch im neunzehnten jahrhundert;train9;200000
HspSections-067;Unbekannt;00021021.mp3;00021021.mp3;0;56640;59;1.7700000000000014;28422;dann haben wir ein problem;dann haben wir ein problem;train9;200000
HspSections-067;Unbekannt;00021372.mp3;00021372.mp3;0;56640;59;1.7700000000000014;28422;aber zunächst einmal sehen wir doch;aber zunächst einmal sehen wir doch;train9;200000
HspSections-067;Unbekannt;00021390.mp3;00021390.mp3;0;56640;59;1.7700000000000014;28422;jeder von uns hat eine geschichte;jeder von uns hat eine geschichte;train9;200000
HspSections-067;Unbekannt;00021426.mp3;00021426.mp3;0;56640;59;1.7700000000000014;28422;was man zeitbewusstsein nennen kann;was man zeitbewusstsein nennen kann;train9;10000
HspSections-067;Unbekannt;00021591.mp3;00021591.mp3;0;56640;59;1.7700000000000014;28422;uns mit historiographie beschäftigen;uns mit historiographie beschäftigen;train9;200000
HspSections-067;Unbekannt;00021934.mp3;00021934.mp3;0;56640;59;1.7700000000000014;28422;aber wir sollten diesen effekt;aber wir sollten diesen effekt;train9;200000
HspSections-067;Unbekannt;00022175.mp3;00022175.mp3;0;56640;59;1.7700000000000014;28422;symbol des verstandes;symbol des verstandes;train9;200000
HspSections-067;Unbekannt;00022454.mp3;00022454.mp3;0;56640;59;1.7700000000000014;28422;und sieben söhne geboren;und sieben söhne geboren;train9;200000
HspSections-067;Unbekannt;00022552.mp3;00022552.mp3;0;56640;59;1.7700000000000014;28422;quirle du mit dem stabe;quirle du mit dem stabe;train8;200000
HspSections-067;Unbekannt;00022694.mp3;00022694.mp3;0;56640;59;1.7700000000000014;28422;und der wollte sie umarmen;und der wollte sie umarmen;train9;10000
HspSections-067;Unbekannt;00022742.mp3;00022742.mp3;0;56640;59;1.7700000000000014;28422;war der gott olorun;war der gott olorun;train9;200000
HspSections-067;Unbekannt;00022835.mp3;00022835.mp3;0;56640;59;1.7700000000000014;28422;und so gab es pflanzen;und so gab es pflanzen;train9;200000
HspSections-067;Unbekannt;00022908.mp3;00022908.mp3;0;56640;59;1.7700000000000014;28422;und sie pflanzten hirse;und sie pflanzten hirse;train9;200000
HspSections-067;Unbekannt;00023010.mp3;00023010.mp3;0;56640;59;1.7700000000000014;28422;und so immer weiter zurück;und so immer weiter zurück;train9;200000
HspSections-067;Unbekannt;00023033.mp3;00023033.mp3;0;56640;59;1.7700000000000014;28422;wie der natur des kosmos;wie der natur des kosmos;train9;200000
HspSections-067;Unbekannt;00023162.mp3;00023162.mp3;0;56640;59;1.7700000000000014;28422;was uns trägt;was uns trägt;train9;200000
HspSections-067;Unbekannt;00023509.mp3;00023509.mp3;0;56640;59;1.7700000000000014;28422;mit der setzung des rechts;mit der setzung des rechts;train9;200000
HspSections-067;Unbekannt;00023540.mp3;00023540.mp3;0;56640;59;1.7700000000000014;28422;der aber in seinen augen;der aber in seinen augen;train9;200000
HspSections-067;Unbekannt;00023964.mp3;00023964.mp3;0;56640;59;1.7700000000000014;28422;in den lebenshauch atmet;in den lebenshauch atmet;train9;20000
HspSections-067;Unbekannt;00024000.mp3;00024000.mp3;0;56640;59;1.7700000000000014;28422;doch das chaos hat keine macht mehr;doch das chaos hat keine macht mehr;train9;200000
HspSections-067;Unbekannt;00024005.mp3;00024005.mp3;0;56640;59;1.7700000000000014;28422;und die tiere hervorbringt;und die tiere hervorbringt;train9;200000
HspSections-067;Unbekannt;00024029.mp3;00024029.mp3;0;56640;59;1.7700000000000014;28422;da unten war es stets nacht;da unten war es stets nacht;train9;120000
HspSections-067;Unbekannt;00024120.mp3;00024120.mp3;0;56640;59;1.7700000000000014;28422;kulturen kennen;kulturen kennen;train9;200000
