Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
cv-corpus-6.1-2020-12-11/de;b77a1f2fa33de38414ab73e90e24c38ae019efc52d94893ad1b31ffaa870b2c9fd86ceb869021743f3bc857052eb09b26cb308f714377ad503a5802f17126b36;common-voice-de-02v30;common_voice_de_19599048.mp3;common_voice_de_19599048.mp3;0;194;194;73728;otto bach wuchs in engers auf;otto bach wuchs in engers auf;train7;0
cv-corpus-6.1-2020-12-11/de;b7abd3267debfd70082da675b1d6acbac6d563433f2684c6a193dee2eca02cc6ed2dcae601ed6867052c0184872d3559df379fe16dae2e36fab6975306dec144;common-voice-de-02v30;common_voice_de_17747907.mp3;common_voice_de_17747907.mp3;0;182;182;69120;das unternehmen hat sich erfolgreich behauptet;das unternehmen hat sich erfolgreich behauptet;train;0
cv-corpus-6.1-2020-12-11/de;b7abd3267debfd70082da675b1d6acbac6d563433f2684c6a193dee2eca02cc6ed2dcae601ed6867052c0184872d3559df379fe16dae2e36fab6975306dec144;common-voice-de-02v30;common_voice_de_17747908.mp3;common_voice_de_17747908.mp3;0;152;152;57600;suche züge nach düsseldorf;suche züge nach düsseldorf;train;0
cv-corpus-6.1-2020-12-11/de;b7abd3267debfd70082da675b1d6acbac6d563433f2684c6a193dee2eca02cc6ed2dcae601ed6867052c0184872d3559df379fe16dae2e36fab6975306dec144;common-voice-de-02v30;common_voice_de_17747909.mp3;common_voice_de_17747909.mp3;0;255;255;97152;etwas eigenständigkeit wird man ja wohl erwarten dürfen;etwas eigenständigkeit wird man ja wohl erwarten dürfen;train;0
cv-corpus-6.1-2020-12-11/de;b7abd3267debfd70082da675b1d6acbac6d563433f2684c6a193dee2eca02cc6ed2dcae601ed6867052c0184872d3559df379fe16dae2e36fab6975306dec144;common-voice-de-02v30;common_voice_de_17747910.mp3;common_voice_de_17747910.mp3;0;145;145;54912;ende gut alles gut;ende gut alles gut;train;0
cv-corpus-6.1-2020-12-11/de;b7d82ff8ac4286e1859ce056f49e8419115012791d3479bb850dcbe9ac11c51e5a734cda14d5b3b9d1eeeb6f3c40c46911784600f100ed1bce9e19d70b02f7ab;common-voice-de-02v30;common_voice_de_18211543.mp3;common_voice_de_18211543.mp3;0;252;252;96000;das aus den samen gepresste öl ist sehr gesund;das aus den samen gepresste öl ist sehr gesund;train;0
cv-corpus-6.1-2020-12-11/de;b7d8a47768488601b384dc33425aea1c846c16eb30c7b9484f2c867b348f743408ba6094e1eeec2f7aa842a046cb640c9563ef3f37916f803ae8ea1e6a1102fc;common-voice-de-02v30;common_voice_de_17825214.mp3;common_voice_de_17825214.mp3;0;245;245;93312;guck mal wie alle zum rhythmus abgehen;guck mal wie alle zum rhythmus abgehen;train;0
cv-corpus-6.1-2020-12-11/de;b7d8a47768488601b384dc33425aea1c846c16eb30c7b9484f2c867b348f743408ba6094e1eeec2f7aa842a046cb640c9563ef3f37916f803ae8ea1e6a1102fc;common-voice-de-02v30;common_voice_de_17825215.mp3;common_voice_de_17825215.mp3;0;155;155;58752;was hätte ich denn sonst machen sollen;was hätte ich denn sonst machen sollen;train;0
cv-corpus-6.1-2020-12-11/de;b7d8a47768488601b384dc33425aea1c846c16eb30c7b9484f2c867b348f743408ba6094e1eeec2f7aa842a046cb640c9563ef3f37916f803ae8ea1e6a1102fc;common-voice-de-02v30;common_voice_de_17825216.mp3;common_voice_de_17825216.mp3;0;155;155;58752;was kommt heute abend im fernsehen;was kommt heute abend im fernsehen;train;0
cv-corpus-6.1-2020-12-11/de;b7d941c4a9d08f498024d6f286b19d8f179681a10f2115cd214f48b45ca27d3b1e9e4a1a257b55d966bd5e2183035efb3a2f04be7d7f8f80dce0fcefe724f6a8;common-voice-de-02v30;common_voice_de_21947866.mp3;common_voice_de_21947866.mp3;0;294;294;112128;acht;acht;train;0
cv-corpus-6.1-2020-12-11/de;b7d941c4a9d08f498024d6f286b19d8f179681a10f2115cd214f48b45ca27d3b1e9e4a1a257b55d966bd5e2183035efb3a2f04be7d7f8f80dce0fcefe724f6a8;common-voice-de-02v30;common_voice_de_21947868.mp3;common_voice_de_21947868.mp3;0;102;102;38400;hey;hey;train9;0
cv-corpus-6.1-2020-12-11/de;b7d941c4a9d08f498024d6f286b19d8f179681a10f2115cd214f48b45ca27d3b1e9e4a1a257b55d966bd5e2183035efb3a2f04be7d7f8f80dce0fcefe724f6a8;common-voice-de-02v30;common_voice_de_21947869.mp3;common_voice_de_21947869.mp3;0;120;120;45312;fünf;fünf;train;0
cv-corpus-6.1-2020-12-11/de;b7ee1b783a2251840b86228a92beb9295c899c2e4fc699b0620cef14b0bd68dabbf58e5d28d4fd774224cd427578b99b99fb27e901e583634b6a7f233b0b2bc7;common-voice-de-02v30;common_voice_de_17513232.mp3;common_voice_de_17513232.mp3;0;217;217;82560;nennen sie mir einen grund warum ich sie am leben lassen sollte;nennen sie mir einen grund warum ich sie am leben lassen sollte;train7;0
cv-corpus-6.1-2020-12-11/de;b7ee1b783a2251840b86228a92beb9295c899c2e4fc699b0620cef14b0bd68dabbf58e5d28d4fd774224cd427578b99b99fb27e901e583634b6a7f233b0b2bc7;common-voice-de-02v30;common_voice_de_17513233.mp3;common_voice_de_17513233.mp3;0;152;152;57600;wem fällt ein reim auf asien ein;wem fällt ein reim auf asien ein;train;0
cv-corpus-6.1-2020-12-11/de;b7ee1b783a2251840b86228a92beb9295c899c2e4fc699b0620cef14b0bd68dabbf58e5d28d4fd774224cd427578b99b99fb27e901e583634b6a7f233b0b2bc7;common-voice-de-02v30;common_voice_de_17513235.mp3;common_voice_de_17513235.mp3;0;137;137;51840;warte mal ich glaube mein akku ist fast leer;warte mal ich glaube mein akku ist fast leer;train;0
cv-corpus-6.1-2020-12-11/de;b7ee1b783a2251840b86228a92beb9295c899c2e4fc699b0620cef14b0bd68dabbf58e5d28d4fd774224cd427578b99b99fb27e901e583634b6a7f233b0b2bc7;common-voice-de-02v30;common_voice_de_17513236.mp3;common_voice_de_17513236.mp3;0;95;95;35712;der wasserhahn tropft;der wasserhahn tropft;train7;100
cv-corpus-6.1-2020-12-11/de;b81b43a3f14c6c0a3ecc2b17c54e07a96a7a15eeb80e15af78f333d644407c6c22e39bcecc70c3c836c01cc9351f28d5e08a09bff0a158efb802dce4f4de8444;common-voice-de-02v30;common_voice_de_20326094.mp3;common_voice_de_20326094.mp3;0;297;297;113280;anfänglich wurde die kacheln aus keramik hergestellt später aus aluminium;anfänglich wurde die kacheln aus keramik hergestellt später aus aluminium;train7;0
cv-corpus-6.1-2020-12-11/de;b8211ec54b30fbddab5fcce3bfcccbded484e8f997fb9a8d3e0541e04a5f0c28249d2324388546433d3b93ea070011663d8959bc7da23d3d227179b4f6649e9b;common-voice-de-02v30;common_voice_de_20023425.mp3;common_voice_de_20023425.mp3;0;187;187;71040;mit dem abitur verlassen die schüler den posaunenchor;mit dem abitur verlassen die schüler den posaunenchor;train;0
cv-corpus-6.1-2020-12-11/de;b8211ec54b30fbddab5fcce3bfcccbded484e8f997fb9a8d3e0541e04a5f0c28249d2324388546433d3b93ea070011663d8959bc7da23d3d227179b4f6649e9b;common-voice-de-02v30;common_voice_de_20023426.mp3;common_voice_de_20023426.mp3;0;296;296;112896;durch sein stärkeres politisches engagement nahm er auch weitere zusätzliche aufgaben wahr;durch sein stärkeres politisches engagement nahm er auch weitere zusätzliche aufgaben wahr;train9;100
cv-corpus-6.1-2020-12-11/de;b8211ec54b30fbddab5fcce3bfcccbded484e8f997fb9a8d3e0541e04a5f0c28249d2324388546433d3b93ea070011663d8959bc7da23d3d227179b4f6649e9b;common-voice-de-02v30;common_voice_de_20023428.mp3;common_voice_de_20023428.mp3;0;229;229;87168;heute ist er der technische leiter der bobbahn altenberg;heute ist er der technische leiter der bobbahn altenberg;train;0
cv-corpus-6.1-2020-12-11/de;b8232988d7c716155c98a91fe85ec6da29f1d66221759fbd660256246949b6167c11aa91ac2289dc6da660ac0fe2396bd8658833af0a2d5ae07eae7fc47484fa;common-voice-de-02v30;common_voice_de_17633911.mp3;common_voice_de_17633911.mp3;0;259;259;98688;neuerdings ist sie durch eine bessere erklärung ersetzt worden;neuerdings ist sie durch eine bessere erklärung ersetzt worden;train;0
cv-corpus-6.1-2020-12-11/de;b8232988d7c716155c98a91fe85ec6da29f1d66221759fbd660256246949b6167c11aa91ac2289dc6da660ac0fe2396bd8658833af0a2d5ae07eae7fc47484fa;common-voice-de-02v30;common_voice_de_17633912.mp3;common_voice_de_17633912.mp3;0;220;220;83712;ich würde sagen an der nächsten raststätte machen wir mal eine pause;ich würde sagen an der nächsten raststätte machen wir mal eine pause;train;0
cv-corpus-6.1-2020-12-11/de;b8232988d7c716155c98a91fe85ec6da29f1d66221759fbd660256246949b6167c11aa91ac2289dc6da660ac0fe2396bd8658833af0a2d5ae07eae7fc47484fa;common-voice-de-02v30;common_voice_de_17633913.mp3;common_voice_de_17633913.mp3;0;310;310;118272;etwa hundert user hatten erster als kommentar zu dem video gepostet;etwa hundert user hatten erster als kommentar zu dem video gepostet;train;0
cv-corpus-6.1-2020-12-11/de;b8232988d7c716155c98a91fe85ec6da29f1d66221759fbd660256246949b6167c11aa91ac2289dc6da660ac0fe2396bd8658833af0a2d5ae07eae7fc47484fa;common-voice-de-02v30;common_voice_de_17633914.mp3;common_voice_de_17633914.mp3;0;247;247;94080;mit dem fernglas kann man oft seehunde auf dieser sandbank sehen;mit dem fernglas kann man oft seehunde auf dieser sandbank sehen;train;0
cv-corpus-6.1-2020-12-11/de;b8232988d7c716155c98a91fe85ec6da29f1d66221759fbd660256246949b6167c11aa91ac2289dc6da660ac0fe2396bd8658833af0a2d5ae07eae7fc47484fa;common-voice-de-02v30;common_voice_de_17633915.mp3;common_voice_de_17633915.mp3;0;127;127;48000;wir können doch freunde bleiben;wir können doch freunde bleiben;train;0
cv-corpus-6.1-2020-12-11/de;b85f1ffa2ebb103c9f526f0461a431fb8738ee9933f58ff4fc986e9ad6bf918d177568e453c5098917257ab850672ea9ba755b91eb26705b484c91a96a854edb;common-voice-de-02v30;common_voice_de_20284290.mp3;common_voice_de_20284290.mp3;0;249;249;94848;dieser weg führt nördlich am sperrgebiet vorbei;dieser weg führt nördlich am sperrgebiet vorbei;train7;0
cv-corpus-6.1-2020-12-11/de;b85f1ffa2ebb103c9f526f0461a431fb8738ee9933f58ff4fc986e9ad6bf918d177568e453c5098917257ab850672ea9ba755b91eb26705b484c91a96a854edb;common-voice-de-02v30;common_voice_de_20284294.mp3;common_voice_de_20284294.mp3;0;270;270;102912;traditionelle schuhmacher benötigten für eine reparatur bis zu zehn tagen;traditionelle schuhmacher benötigten für eine reparatur bis zu zehn tagen;train7;100
cv-corpus-6.1-2020-12-11/de;b85f1ffa2ebb103c9f526f0461a431fb8738ee9933f58ff4fc986e9ad6bf918d177568e453c5098917257ab850672ea9ba755b91eb26705b484c91a96a854edb;common-voice-de-02v30;common_voice_de_20284296.mp3;common_voice_de_20284296.mp3;0;285;285;108672;ein teil der auflage wurde per post oder zusteller an abonnenten geliefert;ein teil der auflage wurde per post oder zusteller an abonnenten geliefert;train;0
cv-corpus-6.1-2020-12-11/de;b88482b7188b05e4fda8d41ded0d83846cf91f1e30bd027350e27d3d1ab0534dd5bc16d93cbf0554121c0e58e594b179d1296ec43d7e5122b2e1d4278b503196;common-voice-de-02v30;common_voice_de_18375232.mp3;common_voice_de_18375232.mp3;0;257;257;97920;der teppich ist voller läuse;der teppich ist voller läuse;train;0
cv-corpus-6.1-2020-12-11/de;b89acbf5cb0a24fb04d8a9179ccc70b6c2a6ed19715befc0177ac78ebfcc736691f2ef8ae6cc7e4273e44a743dee7aaefbf6750bd2fcbab75cd587eb2f2d116c;common-voice-de-02v30;common_voice_de_18587864.mp3;common_voice_de_18587864.mp3;0;312;312;119040;spätestens hier sollte einem auffallen dass der shop nicht ganz koscher ist;spätestens hier sollte einem auffallen dass der shop nicht ganz koscher ist;train7;100
cv-corpus-6.1-2020-12-11/de;b89acbf5cb0a24fb04d8a9179ccc70b6c2a6ed19715befc0177ac78ebfcc736691f2ef8ae6cc7e4273e44a743dee7aaefbf6750bd2fcbab75cd587eb2f2d116c;common-voice-de-02v30;common_voice_de_18587866.mp3;common_voice_de_18587866.mp3;0;192;192;72960;er ist geschmeidig wie ein aal;er ist geschmeidig wie ein aal;train;0
cv-corpus-6.1-2020-12-11/de;b89acbf5cb0a24fb04d8a9179ccc70b6c2a6ed19715befc0177ac78ebfcc736691f2ef8ae6cc7e4273e44a743dee7aaefbf6750bd2fcbab75cd587eb2f2d116c;common-voice-de-02v30;common_voice_de_18587867.mp3;common_voice_de_18587867.mp3;0;187;187;71040;bei der neuen version stottert immer der sound;bei der neuen version stottert immer der sound;train7;100
cv-corpus-6.1-2020-12-11/de;b89acbf5cb0a24fb04d8a9179ccc70b6c2a6ed19715befc0177ac78ebfcc736691f2ef8ae6cc7e4273e44a743dee7aaefbf6750bd2fcbab75cd587eb2f2d116c;common-voice-de-02v30;common_voice_de_18587868.mp3;common_voice_de_18587868.mp3;0;227;227;86400;halten sie sich genau an den vereinbarten text dann läuft alles glatt;halten sie sich genau an den vereinbarten text dann läuft alles glatt;train7;1
cv-corpus-6.1-2020-12-11/de;b89ebc765c1eb225d9eb84590a5cf721ed28d2561780343d00a7251ee70855b1f8a36624c45072fbed553c2e71c30ac15cde104c4f0254f5545b3458f3b5b712;common-voice-de-02v30;common_voice_de_21129177.mp3;common_voice_de_21129177.mp3;0;262;262;99840;die aufgaben der ukraine sind in diesem bericht gründlich betrachtet worden;die aufgaben der ukraine sind in diesem bericht gründlich betrachtet worden;train7;0
cv-corpus-6.1-2020-12-11/de;b89ebc765c1eb225d9eb84590a5cf721ed28d2561780343d00a7251ee70855b1f8a36624c45072fbed553c2e71c30ac15cde104c4f0254f5545b3458f3b5b712;common-voice-de-02v30;common_voice_de_21129178.mp3;common_voice_de_21129178.mp3;0;174;174;66048;vor ein paar jahren war das ein sehr großes problem;vor ein paar jahren war das ein sehr großes problem;train;0
cv-corpus-6.1-2020-12-11/de;b89ebc765c1eb225d9eb84590a5cf721ed28d2561780343d00a7251ee70855b1f8a36624c45072fbed553c2e71c30ac15cde104c4f0254f5545b3458f3b5b712;common-voice-de-02v30;common_voice_de_21129179.mp3;common_voice_de_21129179.mp3;0;243;243;92544;in ordnung wir werden ihnen die antwort anderweitig zukommen lassen;in ordnung wir werden ihnen die antwort anderweitig zukommen lassen;train7;2
cv-corpus-6.1-2020-12-11/de;b89ebc765c1eb225d9eb84590a5cf721ed28d2561780343d00a7251ee70855b1f8a36624c45072fbed553c2e71c30ac15cde104c4f0254f5545b3458f3b5b712;common-voice-de-02v30;common_voice_de_21129180.mp3;common_voice_de_21129180.mp3;0;311;311;118656;das gelingen der reform hängt ganz wesentlich von der eigeninitiative der kommission ab;das gelingen der reform hängt ganz wesentlich von der eigeninitiative der kommission ab;train7;20000
cv-corpus-6.1-2020-12-11/de;b8b49dc779c48c65f444d99a93edfda390a27b26cfa07356d4b5a58c0b052e9cc89b60b757e3bd4fa7a3c39784e94c7a0c3125e5b1897fdb1db7995996e24d2e;common-voice-de-02v30;common_voice_de_18523141.mp3;common_voice_de_18523141.mp3;0;207;207;78720;mit y oder mit i;mit y oder mit i;train;0
cv-corpus-6.1-2020-12-11/de;b8b49dc779c48c65f444d99a93edfda390a27b26cfa07356d4b5a58c0b052e9cc89b60b757e3bd4fa7a3c39784e94c7a0c3125e5b1897fdb1db7995996e24d2e;common-voice-de-02v30;common_voice_de_18523142.mp3;common_voice_de_18523142.mp3;0;192;192;72960;weiter geht es mit einem schiedsrichterball;weiter geht es mit einem schiedsrichterball;train7;0
cv-corpus-6.1-2020-12-11/de;b8b49dc779c48c65f444d99a93edfda390a27b26cfa07356d4b5a58c0b052e9cc89b60b757e3bd4fa7a3c39784e94c7a0c3125e5b1897fdb1db7995996e24d2e;common-voice-de-02v30;common_voice_de_18523143.mp3;common_voice_de_18523143.mp3;0;265;265;100992;messer gabel schere licht dürfen kleine kinder nicht;messer gabel schere licht dürfen kleine kinder nicht;train;0
cv-corpus-6.1-2020-12-11/de;b8c94c1c3022778613ce913c44d34569d9e6e9bf059d9f91c01d79fdd27a67ff0c9c2fdd7b4367ac1eaa7d63e3aec8cd41b8eca0096e94e414dcea5c9a11d30f;common-voice-de-02v30;common_voice_de_18366460.mp3;common_voice_de_18366460.mp3;0;427;427;163200;falls sie ihr fahrzeug verkaufen wollen rufen sie mich bitte an;falls sie ihr fahrzeug verkaufen wollen rufen sie mich bitte an;train;0
cv-corpus-6.1-2020-12-11/de;b8c94c1c3022778613ce913c44d34569d9e6e9bf059d9f91c01d79fdd27a67ff0c9c2fdd7b4367ac1eaa7d63e3aec8cd41b8eca0096e94e414dcea5c9a11d30f;common-voice-de-02v30;common_voice_de_18366461.mp3;common_voice_de_18366461.mp3;0;262;262;99840;viele der alten gebäude existieren noch heute;viele der alten gebäude existieren noch heute;train;0
cv-corpus-6.1-2020-12-11/de;b8c94c1c3022778613ce913c44d34569d9e6e9bf059d9f91c01d79fdd27a67ff0c9c2fdd7b4367ac1eaa7d63e3aec8cd41b8eca0096e94e414dcea5c9a11d30f;common-voice-de-02v30;common_voice_de_18366462.mp3;common_voice_de_18366462.mp3;0;207;207;78720;etwa zehn prozent;etwa zehn prozent;train;0
