Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01007-01061).mp3;1007;1061;54;22988;harry versuchte;harry versuchte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01062-01166).mp3;1062;1166;104;43886;übrigens nicht zum ersten mal die sache zu erklären;übrigens nicht zum ersten mal die sache zu erklären;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01186-01273).mp3;1186;1273;87;37199;sie langweilt sich sagte er;sie langweilt sich sagte er;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01273-01374).mp3;1273;1374;101;42632;sonst fliegt sie doch immer draußen rum;sonst fliegt sie doch immer draußen rum;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01373-01480).mp3;1373;1480;107;45140;könnte ich sie nicht wenigstens nachts rauslassen;könnte ich sie nicht wenigstens nachts rauslassen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01483-01532).mp3;1483;1532;49;20898;hältst du mich für blöde;hältst du mich für blöde;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01537-01611).mp3;1537;1611;74;31347;raunzte ihn onkel vernon an;raunzte ihn onkel vernon an;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01610-01884).mp3;1610;1884;263;110760;während ein stück spiegelei in seinem buschigen schnauzbart erzitterte ich weiß doch was passiert wenn diese eule rauskommt;während ein stück spiegelei in seinem buschigen schnauzbart erzitterte ich weiß doch was passiert wenn diese eule rauskommt;train9;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (01912-02037).mp3;1912;2037;125;52663;er wechselte finstere blicke mit seiner gattin petunia;er wechselte finstere blicke mit seiner gattin petunia;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02057-02271).mp3;2057;2271;214;89862;harry wollte widersprechen doch seine worte gingen in einem lang gezogenen lauten rülpser unter;harry wollte widersprechen doch seine worte gingen in einem langgezogenen lauten rülpser unter;train9;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02270-02353).mp3;2270;2353;83;35109;urheber dessen war dudley;urheber dessen war dudley;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02352-02407).mp3;2352;2407;55;23406;der sohn der dursleys;der sohn der dursleys;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02415-02465).mp3;2415;2465;50;21316;mehr schinken;mehr schinken;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02485-02570).mp3;2485;2570;85;35945;in der pfanne ist noch welcher schätzchen;in der pfanne ist noch welcher schätzchen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02571-02880).mp3;2571;2880;309;129568;sagte tante petunia und wandte sich mit verschleierten augen ihrem verfetteten sohn zu wir müssen dich päppeln solange wir können;sagte tante petunia und wandte sich mit verschleierten augen ihrem verfetteten sohn zu wir müssen dich päppeln solange wir können;train;1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (02881-03210).mp3;2881;3210;328;138345;mir gefallen die geräusche nicht die die schulkost in deinem magen veranstaltet unsinn petunia ich bin damals in smeltings immer satt geworden;mir gefallen die geräusche nicht die die schulkost in deinem magen veranstaltet unsinn petunia ich bin damals in smeltings immer satt geworden;train9;1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03217-03387).mp3;3217;3387;160;67710;warf onkel vernon beherzt ein dudley kriegt genug nicht wahr mein junge;warf onkel vernon beherzt ein dudley kriegt genug nicht wahr mein junge;train8;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03418-03587).mp3;3418;3587;169;71054;dudley dessen hintern zu beiden seiten des küchenstuhls herabhing;dudley dessen hintern zu beiden seiten des küchenstuhls herabhing;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03586-03680).mp3;3586;3680;94;39707;grinste und drehte sich zu harry um;grinste und drehte sich zu harry um;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03697-03748).mp3;3697;3748;51;21734;gib mir die pfanne;gib mir die pfanne;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03759-03826).mp3;3759;3826;67;28422;du hast das zauberwort vergessen;du hast das zauberwort vergessen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03825-03881).mp3;3825;3881;56;23824;sagte harry gereizt;sagte harry gereizt;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (03912-04475).mp3;3912;4475;563;235729;dieser schlichte satz hatte eine gewaltige wirkung auf den rest der familie dudley riss den mund auf und fiel mit einem küchenerschütternden krachen vom stuhl mrs dursley stieß einen spitzen schrei aus und schlug die hände vor den mund;dieser schlichte satz hatte eine gewaltige wirkung auf den rest der familie dudley riss den mund auf und fiel mit einem küchenerschütternden krachen vom stuhl mrs dursley stieß einen spitzen schrei aus und schlug die hände vor den mund;train7;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (04478-04733).mp3;4478;4733;255;106998;mr dursley sprang vom tisch auf das blut pulsierte wild in seinen stirnadern ich habe bitte gemeint;mr dursley sprang vom tisch auf das blut pulsierte wild in seinen stirnadern ich habe bitte gemeint;train7;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (04733-05119).mp3;4733;5119;386;162169;setzte harry rasch nach und nicht habe ich dir nicht gesagt tobte sein onkel und besprühte dabei den tisch mit spucke das wort mit z kommt mir in diesem haus nicht vor;setzte harry rasch nach und nicht habe ich dir nicht gesagt tobte sein onkel und besprühte dabei den tisch mit spucke das wort mit z kommt mir in diesem haus nicht vor;train8;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (05128-05655).mp3;5128;5655;522;219012;aber ich wie kannst du es wagen dudley zu bedrohen brüllte onkel vernon und hämmerte mit der faust auf den tisch ich habe doch nur ich habe dich gewarnt unter meinem dach will ich nichts von deiner abnormität hören;aber ich wie kannst du es wagen dudley zu bedrohen brüllte onkel vernon und hämmerte mit der faust auf den tisch ich habe doch nur ich habe dich gewarnt unter meinem dach will ich nichts von deiner abnormität hören;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (05706-05834).mp3;5706;5834;128;53917;harrys blick wanderte vom purpurroten gesicht des onkels;harrys blick wanderte vom purpurroten gesicht des onkels;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (05843-05969).mp3;5843;5969;126;53081;hinüber zur aschfahlen tante die sich mühte;hinüber zur aschfahlen tante die sich mühte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (05969-06052).mp3;5969;6052;83;35109;dudley wieder auf die beine zu hieven;dudley wieder auf die beine zu hieven;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06073-06122).mp3;6073;6122;49;20898;schon gut;schon gut;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06122-06197).mp3;6122;6197;75;31765;sagte harry schon gut;sagte harry schon gut;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06228-06568).mp3;6228;6568;340;142525;schnaubend wie ein erschöpftes nashorn setzte sich onkel vernon wieder hin und beobachtete harry aus den winkeln seiner kleinen stechenden augen;schnaubend wie ein erschöpftes nashorn setzte sich onkel vernon wieder hin und beobachtete harry aus den winkeln seiner kleinen stechenden augen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06599-06754).mp3;6599;6754;155;65202;seit harry zu beginn der sommerferien nach hause gekommen war;seit harry zu beginn der sommerferien nach hause gekommen war;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06754-06941).mp3;6754;6941;187;78577;hatte onkel vernon ihn behandelt wie eine bombe die jeden moment hochgehen könnte;hatte onkel vernon ihn behandelt wie eine bombe die jeden moment hochgehen könnte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (06946-07066).mp3;6946;7066;115;48902;denn harry potter war kein normaler junge;denn harry potter war kein normaler junge;train8;1000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07077-07226).mp3;7077;7226;149;62694;in der tat war er so wenig normal wie überhaupt vorstellbar;in der tat war er so wenig normal wie überhaupt vorstellbar;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07257-07314).mp3;7257;7314;57;24242;harry potter;harry potter;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07332-07385).mp3;7332;7385;53;22570;war ein zauberer;war ein zauberer;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07396-07542).mp3;7396;7542;146;61440;ein zauberer der gerade sein erstes jahr in hogwarts;ein zauberer der gerade sein erstes jahr in hogwarts;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07545-07681).mp3;7545;7681;136;57261;der schule für hexerei und zauberei hinter sich hatte;der schule für hexerei und zauberei hinter sich hatte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07701-07904).mp3;7701;7904;203;85264;und mochten die dursleys noch so unglücklich sein weil sie ihn für die ferien zurückhatten;und mochten die dursleys noch so unglücklich sein weil sie ihn für die ferien zurückhatten;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (07908-08013).mp3;7908;8013;105;44304;das war noch lange nichts gegen harrys kummer;das war noch lange nichts gegen harrys kummer;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08045-08195).mp3;8045;8195;150;63112;er vermisste hogwarts so sehr dass es ihm vorkam;er vermisste hogwarts so sehr dass es ihm vorkam;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08208-08291).mp3;8208;8291;83;35109;als hätte er dauernd magenschmerzen;als hätte er dauernd magenschmerzen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08305-08440).mp3;8305;8440;135;56843;er vermisste das schloss mit seinen geheimgängen und geistern;er vermisste das schloss mit seinen geheimgängen und geistern;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08453-08518).mp3;8453;8518;65;27586;die unterrichtsstunden;die unterrichtsstunden;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08519-08652).mp3;8519;8652;133;56007;wenn auch nicht gerade snape den lehrer für zaubertränke;wenn auch nicht gerade snape den lehrer für zaubertränke;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08658-08711).mp3;8658;8711;53;22570;die eulenpost;die eulenpost;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08713-08790).mp3;8713;8790;77;32601;die festessen in der großen halle;die festessen in der großen halle;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (08797-09171).mp3;8797;9171;374;156735;sein himmelbett im turmschlafsaal die besuche bei hagrid dem wildhüter der in einer hütte am rand des verbotenen walds auf den ländereien des schlosses lebte;sein himmelbett im turmschlafsaal die besuche bei hagrid dem wildhüter der in einer hütte am rand des verbotenen walds auf den ländereien des schlosses lebte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (09188-09303).mp3;9188;9303;101;43051;und vor allem quidditch;und vor allem quidditch;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (09321-09436).mp3;9321;9436;115;48484;den beliebtesten sport in der welt der zauberer;den beliebtesten sport in der welt der zauberer;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (09452-09672).mp3;9452;9672;220;92369;sechs torringe auf hohen stangen vier fliegende bälle und vierzehn spieler auf fliegenden besen;sechs torringe auf hohen stangen vier fliegende bälle und vierzehn spieler auf fliegenden besen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (09713-09826).mp3;9713;9826;110;46812;alle zauberbücher harrys;alle zauberbücher harrys;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (09835-10122).mp3;9835;10122;286;120373;den zauberstab die umhänge den kessel und den nimbus zweitausend einen fliegenden besen der spitzenklasse;den zauberstab die umhänge den kessel und den nimbus zweitausend einen fliegenden besen der spitzenklasse;train7;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (10125-10556).mp3;10125;10556;381;160498;hatte onkel vernon kaum hatte harry das haus betreten an sich gerissen und in den schrank unter der treppe gesperrt was kümmerte es die dursleys dass harry;hatte onkel vernon kaum hatte harry das haus betreten an sich gerissen und in den schrank unter der treppe gesperrt was kümmerte es die dursleys dass harry;train8;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (10561-10799).mp3;10561;10799;238;99893;seinen festen platz im quidditch team seines hauses verlieren konnte wenn er den ganzen sommer über nicht trainierte;seinen festen platz im quidditch team seines hauses verlieren konnte wenn er den ganzen sommer über nicht trainierte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (10816-10972).mp3;10816;10972;156;65620;was scherte es die dursleys wenn harry in die schule zurückkehrte;was scherte es die dursleys wenn harry in die schule zurückkehrte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (10986-11135).mp3;10986;11135;149;62694;ohne auch nur einen teil seiner hausaufgaben erledigt zu haben;ohne auch nur einen teil seiner hausaufgaben erledigt zu haben;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (11175-11288).mp3;11175;11288;113;47648;die dursleys waren muggel;die dursleys waren muggel;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (11295-11489).mp3;11295;11489;194;81503;so nannten die zauberer menschen die keinen tropfen magisches blut in den adern hatten;so nannten die zauberer menschen die keinen tropfen magisches blut in den adern hatten;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (11508-11632).mp3;11508;11632;124;52245;und in ihren augen war es eine abgrundtiefe schande;und in ihren augen war es eine abgrundtiefe schande;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (11632-11718).mp3;11632;11718;86;36363;einen zauberer in der familie zu haben;einen zauberer in der familie zu haben;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 02 - Ein grässlicher Geburtstag.mp3;CD01 - 02 - Ein graesslicher Geburtstag (11730-12115).mp3;11730;12115;385;161333;onkel vernon hatte sogar den käfig von hedwig harrys eule mit einem vorhängeschloss versehen damit sie niemandem in der zaubererwelt botschaften überbringen konnte;onkel vernon hatte sogar den käfig von hedwig harrys eule mit einem vorhängeschloss versehen damit sie niemandem in der zaubererwelt botschaften überbringen konnte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00003-00122).mp3;3;122;119;50156;harry sah ganz anders aus als der rest der familie;harry sah ganz anders aus als der rest der familie;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00130-00253).mp3;130;253;123;51827;onkel vernon war groß und hatte keinen hals;onkel vernon war groß und hatte keinen hals;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00262-00386).mp3;262;386;124;52245;dafür aber einen riesigen schwarzen schnurrbart;dafür aber einen riesigen schwarzen schnurrbart;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00394-00456).mp3;394;456;62;26332;tante petunia;tante petunia;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00455-00537).mp3;455;537;82;34691;war pferdegesichtig und knochig;war pferdegesichtig und knochig;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und die Kammer des Schreckens;CD01 - 03 - Ein grässlicher Geburtstag.mp3;CD01 - 03 - Ein graesslicher Geburtstag (00551-00589).mp3;551;589;38;16301;dudley;dudley;train;0
