Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
cv-corpus-6.1-2020-12-11/de;179c33ab038ea0fb210bff049bd03329200d1feca293dcb9bccde7defc3548fb30592e9048cf173c82b6a6e58e89863f359795a8180f9d0f3ade4438bbc841a1;common-voice-de-01v30;common_voice_de_19275763.mp3;common_voice_de_19275763.mp3;0;325;325;124032;daneben veröffentlichte er mehrere bücher über den bau und die konstruktion von dampflokomotiven;daneben veröffentlichte er mehrere bücher über den bau und die konstruktion von dampflokomotiven;train7;1
cv-corpus-6.1-2020-12-11/de;1e44e03d919c81cb3b1e8a1c5d494e864607631e690d8318579078e0f9e18b84a257550081f32cb265bcc84a3e8f9eb4de6073b93f00292b42c0a0acb8a19788;common-voice-de-01v30;common_voice_de_18205461.mp3;common_voice_de_18205461.mp3;0;267;267;101760;meine lieblingsfarbe ist schwarz sagte lola;meine lieblingsfarbe ist schwarz sagte lola;train7;0
cv-corpus-6.1-2020-12-11/de;20fab376ed49bb290952e80e87105e9fdb8d3ec5aeabe5980a2eba245ede8d551af7d2390a01d2b28e1bc876c11ff928e04b464949cf13b23a9fbcf92e2aaa21;common-voice-de-01v30;common_voice_de_17929041.mp3;common_voice_de_17929041.mp3;0;190;190;72192;macht euch nur darüber lustig;macht euch nur darüber lustig;train;0
cv-corpus-6.1-2020-12-11/de;2367fea822f13be9c9b41e53adbc164d8825f31001ed9553bb1cb8964b9fddb982c4acd8460983efd97b5e6933f6e7fc992f84fbed663b2083faebff44a1becc;common-voice-de-01v30;common_voice_de_19155513.mp3;common_voice_de_19155513.mp3;0;334;334;127488;als staatlicher feiertag gilt er für staatliche angestellte und beamte;als staatlicher feiertag gilt er für staatliche angestellte und beamte;train7;0
cv-corpus-6.1-2020-12-11/de;25a11ac61b0ce6995882a418e32a538987dd4ec4bbaeab2a656521ea185c417b500066081f380609f3fdb5a356183bcffdec20edc00d1c903fd2aa608b178e35;common-voice-de-01v30;common_voice_de_17586393.mp3;common_voice_de_17586393.mp3;0;139;139;52608;die uhr geht falsch;die uhr geht falsch;train;0
cv-corpus-6.1-2020-12-11/de;29086b49e028476322637471c3622c2d47cfc971327f0b8cb7e0717a1d8185e2a59758aa5fb7d82a55a2b5ef106984e54d78f0fd1cf7cb807471ec64f971fc5e;common-voice-de-01v30;common_voice_de_20526390.mp3;common_voice_de_20526390.mp3;0;223;223;84864;legislaturperiode des türkischen parlaments war er abgeordneter;legislaturperiode des türkischen parlaments war er abgeordneter;train9;100
cv-corpus-6.1-2020-12-11/de;2966eb58073e5137158a8fdd0f795fdcc7adda9c72b38f9d339b245c60c73d8831928d8d65473ca7fd80552ec127e822fc1dc13894d5cfa71e371fc3087199c6;common-voice-de-01v30;common_voice_de_18218470.mp3;common_voice_de_18218470.mp3;0;248;248;94464;doch wie sich gerade zeigt ist das thema aktueller denn je;doch wie sich gerade zeigt ist das thema aktueller denn je;train;0
cv-corpus-6.1-2020-12-11/de;2a21abbddb4e9a595f5b98d2b9b5e5aa9f5385095634c548b7eb315211e74ad84ca5497e795f03f819d0bea8218c0773519419632c8fbbe71545abf504eb176a;common-voice-de-01v30;common_voice_de_22155481.mp3;common_voice_de_22155481.mp3;0;82;82;30720;acht;acht;train;0
cv-corpus-6.1-2020-12-11/de;2eded12625f41725021335505f94637218ef231fb64d5da4333e7b2c68c65946d4c94f0d6de8ccbdc0989d9e0826c43e1675b64e0a4280701fa98ff90c6800a3;common-voice-de-01v30;common_voice_de_18280125.mp3;common_voice_de_18280125.mp3;0;143;143;54144;der datenschutz ist gewährleistet;der datenschutz ist gewährleistet;train;0
cv-corpus-6.1-2020-12-11/de;31feb64b449ad3383db20435f5682ac3da1c714ddfb8966df8a070c5980eb88d6bfa184e9a4ecd84d06a3a9f8836d87b036d298a72213d91b56f262bb4503931;common-voice-de-01v30;common_voice_de_19059081.mp3;common_voice_de_19059081.mp3;0;175;175;66432;unter der plane wächst nichts;unter der plane wächst nichts;train;0
cv-corpus-6.1-2020-12-11/de;331bbb10e95bf91432153b71e3ce4d5425e412da7ba0582fe486b3d0913c8f2dcb25df0bb0e9d1d52c73527b39a8a0c4a0caa09f50953dc6d6f84f403730fc53;common-voice-de-01v30;common_voice_de_22199440.mp3;common_voice_de_22199440.mp3;0;208;208;79104;drei;drei;train;0
cv-corpus-6.1-2020-12-11/de;34d35bca38ccba4454ec4ac0f9aa1822bff28e1471e1c762e22ee9e6cf23a06084302f83689dc1ce7d94520763af30af31d914a74004940996b29b84e69b5bea;common-voice-de-01v30;common_voice_de_19124483.mp3;common_voice_de_19124483.mp3;0;277;277;105600;das land musste neu aufgebaut werden und brauchte gebildete junge menschen;das land musste neu aufgebaut werden und brauchte gebildete junge menschen;train;0
cv-corpus-6.1-2020-12-11/de;3507baf5e33033e27c352981f6c31f5d4dc9c89f6ec470337b85880fe71ccce23bc8fa91a62d3daf8e39032f51fa856c2d9db5db0bdfb05360848e4b4ec22591;common-voice-de-01v30;common_voice_de_18226602.mp3;common_voice_de_18226602.mp3;0;87;87;32640;ach du schreck;ach du schreck;train;0
cv-corpus-6.1-2020-12-11/de;350825cac92de7b8b17d8c484b76f133cccb09347c2e4aafcedbc5ab4bbc4b7857b0b848e8e20d037fa983e489ddd89fd0a9568402d801413edad3f97ecda161;common-voice-de-01v30;common_voice_de_18216712.mp3;common_voice_de_18216712.mp3;0;92;92;34560;hilf mir mal;hilf mir mal;train;0
cv-corpus-6.1-2020-12-11/de;352a8e387f22a7124f9999816abe7680e2a9b95606dd1faf258c5086735cf2c0c434e9989212248f1dff3c069ef735cdbf69af1c03a915c797efaebe16cfe67b;common-voice-de-01v30;common_voice_de_18226509.mp3;common_voice_de_18226509.mp3;0;235;235;89472;der strahl wird in kleinste partikel zerstäubt;der strahl wird in kleinste partikel zerstäubt;train;0
cv-corpus-6.1-2020-12-11/de;354d991dca314c29e61a53d2a1034e7544b9db9e53ba7863d5fdf9798ea0b23e5a9bd8574cff82897a0a549c66dd0c35b785dc555d79db3bd8a13838606daba4;common-voice-de-01v30;common_voice_de_22923267.mp3;common_voice_de_22923267.mp3;0;344;344;131328;kleine hilfsmittel werden gebaut abläufe besprochen und eines nachts schließlich beginnt der einbruch;kleine hilfsmittel werden gebaut abläufe besprochen und eines nachts schließlich beginnt der einbruch;train;0
cv-corpus-6.1-2020-12-11/de;36e3ce41c7bb6496a41b06a06cb17d7fd2567195e377707336da3df984355a90ea162827331db4a0e1ceae86273cd01532e711c6fb654586f0a4ca1c24cdfee6;common-voice-de-01v30;common_voice_de_19618761.mp3;common_voice_de_19618761.mp3;0;334;334;127488;ein altes backhaus ist auch heute noch in betrieb und mittelpunkt des ortsteils;ein altes backhaus ist auch heute noch in betrieb und mittelpunkt des ortsteils;train9;100
cv-corpus-6.1-2020-12-11/de;3927d243aa0f27dc8766a83a75ab2d155b14866365a07fbb13ad79594e9d7f1a9b0d2fd8f753343727980f4d6690118ffb28482f9d4181d57bbfdc334feee7dd;common-voice-de-01v30;common_voice_de_18202644.mp3;common_voice_de_18202644.mp3;0;244;244;92928;wie lange ist der letzte ölwechsel her;wie lange ist der letzte ölwechsel her;train;0
cv-corpus-6.1-2020-12-11/de;395ad84a307bf53bf2d7bafe492050f100e631c0f2cc8d5a0f14d1f7f96a0b989f044754c119ababd99b49682579f1728e6ee921f0a6b24b656f93d7bf511148;common-voice-de-01v30;common_voice_de_18201555.mp3;common_voice_de_18201555.mp3;0;132;132;49920;keine ahnung;keine ahnung;train;0
cv-corpus-6.1-2020-12-11/de;3b9ae8b030cb716a860f6f93ff30c1ef3b9fe9e4bf5fbb2046d59da84c96e8f2693ef6b7b68b3b72fbc03b2dd10a8626efd13154af93d04a723a17c04a539945;common-voice-de-01v30;common_voice_de_18213814.mp3;common_voice_de_18213814.mp3;0;410;410;156672;abflussrohre sollte man verschließen damit der geruch der kanalisation nicht in die wohnung steigt;abflussrohre sollte man verschließen damit der geruch der kanalisation nicht in die wohnung steigt;train7;0
cv-corpus-6.1-2020-12-11/de;3c8cb76160a003265462329c63f6809b3ee48f67bfdc235dca239e82598ad72105194babc1ea6a1afcb5232d5f0f8def35ee01d6835ab1dc67ec6d560ebfe503;common-voice-de-01v30;common_voice_de_18593971.mp3;common_voice_de_18593971.mp3;0;142;142;53760;ja gut da kann man nichts machen;ja gut da kann man nichts machen;train;0
cv-corpus-6.1-2020-12-11/de;3e08dfe786e6d0d134b5cb364450d8302b5efb447f6d7c3b1d6a0582a4e2b43a58e7188664119073410f1c3d069264749977643fa5e6289ae514d23e45e374f2;common-voice-de-01v30;common_voice_de_18781285.mp3;common_voice_de_18781285.mp3;0;140;140;52992;das attentat war stümperhaft geplant;das attentat war stümperhaft geplant;train7;1
cv-corpus-6.1-2020-12-11/de;3e5f4140bccd97996335e9b3c70d5e2d15ddd39ccae11c80a48a7961ca9b02de988f24f9356fd6f2e1c2bd2f8eb4f0c13753986e921c83ec6ff2f95b67edb5ac;common-voice-de-01v30;common_voice_de_22011542.mp3;common_voice_de_22011542.mp3;0;367;367;140160;vier;vier;train;0
cv-corpus-6.1-2020-12-11/de;404e0b9c9dae9f1f97058649a2193c04e1e87c6cc55c95ad9e518a0d6501a5f6989a762a09ff7d1c27839cfa1c315f7f9c41f4130597ebd50425250cfa1e789b;common-voice-de-01v30;common_voice_de_19140417.mp3;common_voice_de_19140417.mp3;0;248;248;94464;dabei durfte die historische fassade nicht beschädigt werden;dabei durfte die historische fassade nicht beschädigt werden;train;0
cv-corpus-6.1-2020-12-11/de;40ce6fadf2fd2c245c29ee97d67dbefa13957432195674593df069336ef8e7bf212121991433e1d547036240148b627b7e92529c57e5c978b7c8a417d0a99293;common-voice-de-01v30;common_voice_de_17334370.mp3;common_voice_de_17334370.mp3;0;211;211;80256;haben wir noch genügend rohstoffe;haben wir noch genügend rohstoffe;train;0
cv-corpus-6.1-2020-12-11/de;410cfdc54791e3c82ba4d4ebd2f85e23bb995fff9821fb249f5c165ee908a5008b253d4acb5c29cd5d3c25f19870d8ca18940feb9d1500603884dce8eb0a7bb5;common-voice-de-01v30;common_voice_de_19955213.mp3;common_voice_de_19955213.mp3;0;281;281;107136;der empfänger erhält also ein möglicherweise verändertes wort;der empfänger erhält also ein möglicherweise verändertes wort;train;0
cv-corpus-6.1-2020-12-11/de;411c2aa8b3818f2819c13b638fe355d45fee38d7df0539949ddb0c07a3040dddc6eec2dbd1ea35c5e725bdd2f356c7c7b826fba880141f7c0a6d3ed84af42573;common-voice-de-01v30;common_voice_de_20463161.mp3;common_voice_de_20463161.mp3;0;327;327;124800;das fachwissen sollte in westeuropa nicht mehr interessant sein;das fachwissen sollte in westeuropa nicht mehr interessant sein;train7;0
cv-corpus-6.1-2020-12-11/de;444d4ddb20edad3263bd59dd098b15df28c6c27375f6f3332153dd59cb39416648328561a10de7a244a6e5451ad61879ed735d49d6481fe7f5938bfc2d599dd0;common-voice-de-01v30;common_voice_de_21948401.mp3;common_voice_de_21948401.mp3;0;111;111;41856;neun;neun;train;0
cv-corpus-6.1-2020-12-11/de;454911365c0644111d9557f4268ff647e60dfb8b1b24040f02b6d05309e0b9f38cddb50413cc50777de06d664afc8b1b298971b090b0bcc7a49d9f06c1614456;common-voice-de-01v30;common_voice_de_17818036.mp3;common_voice_de_17818036.mp3;0;173;173;65664;in den umkleiden gibt es spinde;in den umkleiden gibt es spinde;train;0
cv-corpus-6.1-2020-12-11/de;473f2958ff4b6acf4dae695fad2f17c0556f54df753438bbd91a2559acb9859ef999dccf92a2c4f78458c58f8c621ed33f753e0034512c78b30791c58fc0e157;common-voice-de-01v30;common_voice_de_18197872.mp3;common_voice_de_18197872.mp3;0;255;255;97152;hast du dein ticket nach görlitz schon gebucht;hast du dein ticket nach görlitz schon gebucht;train7;0
cv-corpus-6.1-2020-12-11/de;49c983f4dfa803fc2b7799099aa87f003c6f09d2f8f14a1bfe72a9b08c89f9e640b926efc2cfbea474d14cff730e355817649bd1000102eb65f9b6bec5326cc5;common-voice-de-01v30;common_voice_de_17448293.mp3;common_voice_de_17448293.mp3;0;210;210;79872;in kontakt mit anderen menschen zu bleiben senkt das risiko an demenz zu erkranken;in kontakt mit anderen menschen zu bleiben senkt das risiko an demenz zu erkranken;train7;0
cv-corpus-6.1-2020-12-11/de;4b5a0ead2630da12028cca954ca31cfbfb495140dccef410adce7b4c57392e8499013cdbcd060ba878dbf21b8e524e46945f4174d4b9419ce63aaa0980eb75c3;common-voice-de-01v30;common_voice_de_17929222.mp3;common_voice_de_17929222.mp3;0;352;352;134400;die junge polizistin machte den eindruck als müsste sie sich vor ihrem älteren kollegen erst noch beweisen;die junge polizistin machte den eindruck als müsste sie sich vor ihrem älteren kollegen erst noch beweisen;train9;0
cv-corpus-6.1-2020-12-11/de;4d424e8aebfd7ba4fa817a840cc059df64a9771318941f6d5656f4ab81ecddac25c3e2a43c214a77ae6759b5762c565dedea2f45d56e8bcfc24c12169f713fa3;common-voice-de-01v30;common_voice_de_17815886.mp3;common_voice_de_17815886.mp3;0;195;195;74112;du benutzt ständig irgendwelche redewendungen die ich nicht kenne;du benutzt ständig irgendwelche redewendungen die ich nicht kenne;train;0
cv-corpus-6.1-2020-12-11/de;4d8eee63d2958b7a24bd5a4b46139a20abb7d8fc33c9d975ed930897f98339d3a438d454963ec08d5e84212b1ca6230ca3188d4be49a28a4030ca7454e41d0ef;common-voice-de-01v30;common_voice_de_17526181.mp3;common_voice_de_17526181.mp3;0;275;275;104832;noch im bademantel schlurfte er zum kühlschrank und griff sich einen joghurt;noch im bademantel schlurfte er zum kühlschrank und griff sich einen joghurt;train8;0
cv-corpus-6.1-2020-12-11/de;4de8b0e0a529f4b4adf11c4b425a9f59bd95f645a2d8d9f142333384e61ae622141296f89947380c23bb94d8ffc11aae1230048d281565b836edde6e2ad8d683;common-voice-de-01v30;common_voice_de_18637308.mp3;common_voice_de_18637308.mp3;0;223;223;84864;das kann man auch einfach mit einem scharfen messer machen;das kann man auch einfach mit einem scharfen messer machen;train7;0
cv-corpus-6.1-2020-12-11/de;4fbfa0b1efb90630eba6f92fe027159f79d85de24e7406fac78c7fa084df12a3c6ba072b72bcc5ccb9f2934470b7deb1d56c1da3c572913ba10fb241f8e0359d;common-voice-de-01v30;common_voice_de_19948105.mp3;common_voice_de_19948105.mp3;0;149;149;56448;er erkrankte zudem an kinderlähmung;er erkrankte zudem an kinderlähmung;train7;0
cv-corpus-6.1-2020-12-11/de;4ff9adbad2a953919420de34bf6fdc5cc95837df5b0b0b96aea9d8fbe538fc5469856db8052ba33894d489aa69cc0e6e71eb6f1a116b453c8b97f1d1c35b495d;common-voice-de-01v30;common_voice_de_18205535.mp3;common_voice_de_18205535.mp3;0;243;243;92544;dieser anblick zog zahlreiche neugierige an;dieser anblick zog zahlreiche neugierige an;train;0
cv-corpus-6.1-2020-12-11/de;5394e67b96ab293cb65ab48e6f4223c83f30a85f4a3d4f6eacfaed405222fc452a09d6684eba1f933ad8d43b635c38b13b0bb9e65c3e7080319eb13975cdd169;common-voice-de-01v30;common_voice_de_19298932.mp3;common_voice_de_19298932.mp3;0;229;229;87168;der entwurf verfehlte dennoch die notwendige zweidrittelmehrheit;der entwurf verfehlte dennoch die notwendige zweidrittelmehrheit;train7;0
cv-corpus-6.1-2020-12-11/de;549248e9ae20f42533d56bb283097b1907cf4ebeaff0167bcc3c37f5b9928631371fe469f31b02397237dcfb2d06f03b682f15779248f0ecc283be8a77fd77d6;common-voice-de-01v30;common_voice_de_18436715.mp3;common_voice_de_18436715.mp3;0;296;296;112896;so viel tiefgründigkeit traue ich denen nicht zu;so viel tiefgründigkeit traue ich denen nicht zu;train;0
cv-corpus-6.1-2020-12-11/de;56d4418d520622a159a1565e5bde76704c542959e4d18b618ab539ee5379140e30332ab0b8fcdc59247a3ae564cc4820ee01722953e7878a645730d49eb467fe;common-voice-de-01v30;common_voice_de_20985543.mp3;common_voice_de_20985543.mp3;0;279;279;106368;der burgstall wird im westen durch den steilhang geschützt;der burgstall wird im westen durch den steilhang geschützt;train7;0
cv-corpus-6.1-2020-12-11/de;570f29defef430b9bce81dd4380b7955e642d11ef8bfbfac68e420ea79db501fb2676e5737565bae1db3eca03e2d654de963309a0b0bd17d387fa816c965e441;common-voice-de-01v30;common_voice_de_23682343.mp3;common_voice_de_23682343.mp3;0;368;368;140544;die lösungen können nur dann eine wirkung erzielen wenn sie miteinander verknüpft werden;die lösungen können nur dann eine wirkung erzielen wenn sie miteinander verknüpft werden;train7;0
cv-corpus-6.1-2020-12-11/de;571ad260ff8e3c6423605b6f34848258c3589cab3871a6c36acc281c3700548ea5bff9d101fa15012f41e7929ec9a43c5763f9a6c921cf6cfbf977505e3ce9b8;common-voice-de-01v30;common_voice_de_17834515.mp3;common_voice_de_17834515.mp3;0;277;277;105600;mir ist der appetit vergangen;mir ist der appetit vergangen;train;0
cv-corpus-6.1-2020-12-11/de;574c7d84fbfc0f99b283763ed1fcb24617173beb829793514c0db165cf2e307ee65180c84c3b77797cb54c94c915eab91c73c1cb2574b414a404462732bb430d;common-voice-de-01v30;common_voice_de_18209536.mp3;common_voice_de_18209536.mp3;0;158;158;59904;ein wal ist gestrandet;ein wal ist gestrandet;train;0
cv-corpus-6.1-2020-12-11/de;5876c1905b39d70f8608f38873edb5739405338de898d9141329537f5b5846c62d0444bed9391a76c112575a4078b601f57188b8a0f196b014bebdc5e5c89a30;common-voice-de-01v30;common_voice_de_18208631.mp3;common_voice_de_18208631.mp3;0;238;238;90624;die reaktion von weißem phosphor mit sauerstoff ist stark exotherm;die reaktion von weißem phosphor mit sauerstoff ist stark exotherm;train;0
cv-corpus-6.1-2020-12-11/de;591fd096b07d56b7eab6aea882c589626bd02148210e020378a242590999e3c8b91c7f3c1fb865df79db7454b4d310c3a60f222f72abdc55a98a4a62c8b8f21c;common-voice-de-01v30;common_voice_de_17385186.mp3;common_voice_de_17385186.mp3;0;253;253;96384;leonie und paul streiten sich darum wer als erstes auf das schaukelpferd darf;leonie und paul streiten sich darum wer als erstes auf das schaukelpferd darf;train;0
cv-corpus-6.1-2020-12-11/de;5a0bcbc5eff21d0d2dbfdb8dcf41eee3b5e6543548f43c68dfbe48eb658ac4770a4fd84a9dc43892e27369a62e9dd94102b67b2ba100eb6fa61f77d4f978f200;common-voice-de-01v30;common_voice_de_17328166.mp3;common_voice_de_17328166.mp3;0;372;372;142080;wäre das eine geeignete kodierung oder eher nicht;wäre das eine geeignete kodierung oder eher nicht;train7;0
cv-corpus-6.1-2020-12-11/de;5df03f9a3633c0efd8056254691a2bbb41eb46e79c42fae174f6090d7a04e525cd35d2f64516285785e641f2a115a11093c44aaef3c8f0d25a1568ac85035749;common-voice-de-01v30;common_voice_de_19128944.mp3;common_voice_de_19128944.mp3;0;291;291;110976;im personenverkehr diente die strecke vornehmlich lokalen interessen;im personenverkehr diente die strecke vornehmlich lokalen interessen;train;0
cv-corpus-6.1-2020-12-11/de;5e1501ecc6660ffa7159cf967aec51b87d4b0d33ee9394ab423638f49cab75f5040cac852ab67e0f260b02058fc13b7e16a91ad23b8c02ea399453a9e1db0771;common-voice-de-01v30;common_voice_de_18139045.mp3;common_voice_de_18139045.mp3;0;425;425;162432;anna weißt du wo charlotte ist;anna weißt du wo charlotte ist;train;0
cv-corpus-6.1-2020-12-11/de;5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403;common-voice-de-01v30;common_voice_de_23931307.mp3;common_voice_de_23931307.mp3;0;137;137;51840;ja;ja;train;0
cv-corpus-6.1-2020-12-11/de;5f4af8b6c2e721b66931336e5113e34c9d897834bb33dcf05b6b455070ae2aefde9c7b798ae7ca75811398ad56d4ca37c4201bc6473cb4812bf8c654c7910b21;common-voice-de-01v30;common_voice_de_17762173.mp3;common_voice_de_17762173.mp3;0;132;132;49920;haben wir noch nudeln;haben wir noch nudeln;train;0
cv-corpus-6.1-2020-12-11/de;5fb8c49e1169313d8e8501c9f4b4b3a4ee46d44bff4f7296144db1940416a74a7ace8703c1bf02e0ede71cc6156c6958920223887f7ec33a2995435a38cf356f;common-voice-de-01v30;common_voice_de_17655021.mp3;common_voice_de_17655021.mp3;0;287;287;109440;die stadt aachen verteilt bereits vorsorglich jodtabletten;die stadt aachen verteilt bereits vorsorglich jodtabletten;train7;0
cv-corpus-6.1-2020-12-11/de;601b862565366ba37f6b3085e7da0f6169163a5e7f69deedc7491df510c51531201e0d313d9c48f7ac3975ad83c7e13a40592a09c60334f95ebbac69e4b0584b;common-voice-de-01v30;common_voice_de_21113762.mp3;common_voice_de_21113762.mp3;0;207;207;78720;alle mitgliedstaaten profitieren direkt oder indirekt;alle mitgliedstaaten profitieren direkt oder indirekt;train;0
cv-corpus-6.1-2020-12-11/de;6125091365ecd0f06e486499d7d71b2af9b3b8b1a759773c7150cae7f94b219fa8aba555cb8f51957c79db2aeee92107d978093df83059e6984679a75bef14d2;common-voice-de-01v30;common_voice_de_19166335.mp3;common_voice_de_19166335.mp3;0;285;285;108672;für seinen einsatz in nordafrika erhielt er mehrere italienische und deutsche auszeichnungen;für seinen einsatz in nordafrika erhielt er mehrere italienische und deutsche auszeichnungen;train7;0
cv-corpus-6.1-2020-12-11/de;6151601a89e21100b1631e391f68c54e503f4d4ab981567f514b0938a8a28686e93cb4fdba6d97ec6435a2b1820f7e7811b481431071e66657e0b125fd72d723;common-voice-de-01v30;common_voice_de_23931528.mp3;common_voice_de_23931528.mp3;0;84;84;31488;acht;acht;train;0
cv-corpus-6.1-2020-12-11/de;627cfbe84339316a5dedb087df1bee25ac8549d4446d91f5447259d21b2e751aebcdbe73d8a665be664d921060b28750d8d93d28c30fa5cc7bee52b9f37366fc;common-voice-de-01v30;common_voice_de_18016742.mp3;common_voice_de_18016742.mp3;0;171;171;64896;konstantinopel war die hauptstadt des byzantinischen reichs;konstantinopel war die hauptstadt des byzantinischen reichs;train;0
cv-corpus-6.1-2020-12-11/de;62b2e1ac36368e444f75fb5968f3dfbbac6bb534bbf196d114067e0f7eeec7a958cb1ea1e8168d68f9beff0342cec0c57580cb8421a7770bd48679f9ef20e1f8;common-voice-de-01v30;common_voice_de_18207647.mp3;common_voice_de_18207647.mp3;0;163;163;61824;sie muss folge leisten;sie muss folge leisten;train;0
